shortsnumberplacementcode,shortsnumbercolorprimg,teamcolorsecb,shortsrenderingdetailmaptype,jerseyfrontnumberplacementcode,jerseynumbercolorsecr,jerseynumbercolorprimr,jerseynumbercolorprimg,shortsnumbercolorsecb,teamcolorprimg,shortsnumbercolorterb,shortsnumbercolorprimr,numberfonttype,teamcolortertb,jerseynumbercolorterg,shortsnumbercolorprimb,jerseynamefonttype,jerseynamelayouttype,jerseynumbercolorterr,jerseynumbercolorprimb,jerseyshapestyle,jerseybacknameplacementcode,teamcolorprimr,jerseynamecolorg,teamcolorsecg,shortsnumbercolorsecg,teamcolortertr,jerseynumbercolorsecg,renderingmaterialtype,shortsnumbercolorterr,teamcolorsecr,jerseycollargeometrytype,shortsnumbercolorterg,jerseynamecolorr,teamcolorprimb,jerseyrenderingdetailmaptype,shortsnumberfonttype,jerseynumbercolorsecb,jerseynamecolorb,jerseynumbercolorterb,teamcolortertg,shortsnumbercolorsecr,jerseybacknamefontcase,teamkittypetechid,powid,isinheritbasedetailmap,islocked,teamkitid,teamcolorprimpercent,teamcolorsecpercent,year,teamtechid,isembargoed,hasadvertisingkit,dlc,teamcolortertpercent,shortstyle,jerseyfit
1,220,219,0,0,220,220,220,220,30,220,220,102,25,220,220,52,0,220,220,0,1,30,220,219,220,25,220,0,220,219,0,220,220,30,0,102,220,220,220,25,220,0,2,-1,0,0,7847,82,17,0,111082,0,0,0,91,0,0
1,12,37,0,0,12,12,12,12,195,12,12,102,33,12,12,52,0,12,12,0,1,224,12,23,12,227,12,0,12,229,0,12,12,68,0,102,12,12,12,20,12,0,0,-1,0,0,1328,76,21,0,111083,0,0,0,99,0,0
1,220,37,0,0,220,220,220,220,32,220,220,102,27,220,220,52,0,220,220,0,1,33,220,32,220,27,220,0,220,33,7,220,220,37,0,102,220,220,220,27,220,0,1,-1,0,0,1329,93,93,0,111083,0,0,0,99,0,0
1,220,227,0,0,220,220,220,220,96,220,220,102,51,220,220,52,0,220,220,0,1,10,220,227,220,7,220,0,220,226,0,220,220,63,0,102,220,220,220,79,220,0,2,-1,0,0,5681,82,17,0,111083,0,0,0,92,0,0
1,220,215,0,0,220,220,220,220,25,220,220,102,213,220,220,52,0,220,220,0,1,207,220,108,220,18,220,0,220,22,0,220,220,22,0,102,220,220,220,94,220,0,0,-1,0,0,5109,50,42,0,111086,0,0,0,99,0,0
1,220,38,0,0,220,220,220,220,17,220,220,102,35,220,220,52,0,220,220,0,1,203,220,17,220,213,220,0,220,203,7,220,220,38,0,102,220,220,220,16,220,0,1,-1,0,0,5110,94,94,0,111086,0,0,0,99,0,0
1,12,24,0,0,12,12,12,12,220,12,12,102,90,12,12,52,0,12,12,0,1,204,12,24,12,197,12,0,12,24,0,12,12,105,0,102,12,12,12,215,12,0,2,-1,0,0,5682,91,8,0,111086,0,0,0,100,0,0
1,120,80,0,0,0,20,120,0,230,0,20,102,228,123,70,52,0,0,70,0,1,229,120,128,123,228,123,0,0,0,0,123,20,229,0,102,0,70,0,228,0,0,0,-1,0,0,3767,71,26,0,111091,0,1,0,97,0,0
1,220,225,0,0,220,220,220,220,42,220,220,102,49,220,220,52,0,220,220,0,1,237,220,225,220,243,220,0,220,225,0,220,220,44,0,102,220,220,220,47,220,0,1,-1,0,0,3766,85,13,0,111091,0,1,0,97,0,0
1,220,215,0,0,220,220,220,220,0,220,220,102,208,220,220,52,0,220,220,0,1,5,220,215,220,5,220,0,220,215,0,220,220,209,0,102,220,220,220,0,220,0,2,-1,0,0,5684,89,10,0,111091,0,0,0,90,0,0
1,136,101,0,0,157,157,136,78,78,78,157,102,53,136,78,52,0,157,78,0,1,9,136,124,136,7,136,0,157,24,7,136,157,62,0,102,78,78,78,67,157,0,0,-1,0,0,3771,78,11,0,111092,0,1,0,91,0,0
1,87,60,0,0,0,0,87,56,229,56,0,102,226,87,56,52,0,0,56,0,1,229,87,80,87,226,87,0,0,18,7,87,0,229,0,102,56,56,56,226,0,0,1,-1,0,0,3770,84,11,0,111092,0,1,0,91,0,0
1,136,228,0,0,157,157,136,78,29,78,157,102,25,136,78,52,0,157,78,0,1,29,136,228,136,25,136,0,157,228,0,136,157,29,0,102,78,78,78,25,157,0,2,-1,0,0,5685,93,6,0,111092,0,0,0,90,0,0
1,232,117,0,1,220,0,152,220,223,220,240,1,105,136,48,1,0,50,101,0,1,230,152,153,220,7,220,0,220,8,0,220,0,49,0,1,220,101,98,143,220,0,0,-1,0,0,3295,89,8,0,111099,0,0,0,92,0,0
1,136,42,0,1,240,240,232,98,157,98,50,1,34,232,98,1,0,240,48,0,1,8,232,219,136,221,232,0,50,227,0,136,240,123,0,1,48,48,48,212,50,0,1,-1,0,0,3296,88,10,0,111099,0,0,0,92,0,0
1,12,29,0,1,12,12,12,12,48,12,12,1,42,12,12,1,0,12,12,0,1,230,12,29,12,225,12,0,12,29,0,12,12,51,0,1,12,12,12,40,12,0,2,-1,0,0,5686,61,38,0,111099,0,0,0,92,0,0
1,12,42,0,1,12,12,12,12,229,12,12,9,225,12,12,1,0,12,12,0,1,229,12,41,12,225,12,0,12,190,0,12,12,229,0,9,12,12,12,225,12,0,0,-1,0,0,4672,91,8,0,111108,0,0,0,90,0,0
1,220,228,0,1,220,220,220,220,24,220,220,9,31,220,220,1,0,220,220,0,1,214,220,228,220,208,220,0,220,228,0,220,220,36,0,9,220,220,220,21,220,0,1,-1,0,0,4671,91,8,0,111108,0,0,0,91,0,0
1,12,30,0,1,12,12,12,12,199,12,12,9,51,12,12,1,0,12,12,0,1,230,12,30,12,226,12,0,12,30,0,12,12,61,0,9,12,12,12,191,12,0,2,-1,0,0,5687,89,10,0,111108,0,0,0,90,0,0
1,20,31,0,1,1,1,20,82,212,82,1,9,221,20,82,1,0,1,82,0,1,223,20,32,20,221,20,0,1,32,0,20,1,57,0,9,82,82,82,221,1,0,0,-1,0,0,4665,82,17,0,111109,0,0,0,92,0,0
1,20,81,0,1,204,204,51,82,33,82,1,9,221,51,82,1,0,204,51,0,1,19,51,33,20,221,51,0,1,19,0,20,204,81,0,9,51,51,51,221,1,0,1,-1,0,0,4666,95,95,0,111109,0,0,0,92,0,0
1,220,226,0,1,220,220,220,220,184,220,220,9,107,220,220,1,0,220,220,0,1,90,220,226,220,74,220,0,220,226,0,220,220,130,0,9,220,220,220,171,220,0,2,-1,0,0,5688,82,17,0,111109,0,0,0,92,0,0
1,155,94,0,1,220,220,220,220,131,220,0,8,214,220,120,12,0,220,220,0,1,228,220,116,220,214,220,0,220,12,0,220,220,22,0,8,220,220,220,214,220,0,0,-1,0,0,4669,82,17,0,111112,0,0,0,92,0,0
1,122,230,0,1,220,5,122,220,230,220,5,8,226,220,95,12,0,220,95,0,1,230,122,230,220,226,220,0,220,230,0,220,5,230,0,8,220,95,220,226,220,0,1,-1,0,0,4670,100,100,0,111112,0,0,0,92,0,0
1,12,29,0,1,12,12,12,12,221,12,12,8,79,12,12,12,0,12,12,0,1,170,12,30,12,154,12,0,12,30,0,12,12,96,0,8,12,12,12,215,12,0,2,-1,0,0,5689,82,17,0,111112,0,0,0,92,0,0
1,90,229,0,1,25,25,90,65,229,65,25,76,226,90,65,46,0,25,65,0,0,229,90,229,90,226,90,0,25,229,7,90,25,229,0,76,65,65,65,226,25,0,0,-1,0,0,8462,96,96,0,111114,0,0,0,96,0,0
1,220,55,0,1,220,220,220,220,84,220,220,76,47,220,220,46,0,220,220,0,0,29,220,84,220,24,220,0,220,29,7,220,220,55,0,76,220,220,220,71,220,0,1,-1,0,0,8463,96,96,0,111114,0,0,0,97,0,0
1,12,57,0,1,12,12,12,12,50,12,12,76,37,12,12,46,0,12,12,0,0,227,12,46,12,226,12,0,12,140,0,12,12,45,0,76,12,12,12,42,12,0,2,-1,0,0,8464,81,17,0,111114,0,0,0,96,0,0
1,12,29,0,1,220,220,220,12,28,12,12,1,214,220,12,1,0,220,220,0,1,229,220,29,12,214,220,0,12,29,0,12,220,34,0,1,220,220,220,214,12,0,0,-1,0,0,4668,63,36,0,111130,0,0,0,91,0,0
1,12,29,0,1,12,12,12,12,232,12,12,1,233,12,12,1,0,12,12,0,1,232,12,29,12,233,12,0,12,29,0,12,12,232,0,1,12,12,12,233,12,0,1,-1,0,0,4667,82,17,0,111130,0,0,0,92,0,0
1,220,226,0,1,220,220,220,220,49,220,220,1,163,220,220,1,0,220,220,0,1,21,220,226,220,17,220,0,220,225,0,220,220,176,0,1,220,220,220,42,220,0,2,-1,0,0,5690,82,17,0,111130,0,0,0,92,0,0
0,220,229,0,0,220,220,220,220,77,220,220,2,151,220,220,1,0,220,220,0,1,36,220,229,220,31,220,0,220,229,7,220,220,165,0,2,220,220,220,66,220,0,0,-1,0,0,3600,89,9,0,111131,0,1,0,96,0,0
0,71,166,0,0,0,0,71,182,230,182,0,2,226,71,182,1,0,0,182,0,1,230,71,74,71,226,71,0,0,16,0,71,0,230,0,2,182,182,182,226,0,0,1,-1,0,0,3601,91,8,0,111131,0,1,0,94,0,0
0,12,101,0,0,12,12,12,12,227,12,12,2,85,12,12,1,0,12,12,0,1,226,12,227,12,221,12,0,12,226,0,12,12,101,0,2,12,12,12,222,12,0,2,-1,0,0,7405,98,98,0,111131,0,0,0,100,0,0
1,215,203,0,0,161,161,215,242,124,242,161,15,133,215,242,14,1,161,242,0,1,108,215,168,215,106,215,0,161,116,7,215,161,142,0,80,242,242,242,118,161,0,0,-1,0,0,7880,83,13,0,111138,0,0,0,86,0,0
1,135,120,0,0,135,135,135,135,230,135,135,15,219,135,135,14,1,135,135,0,1,230,135,117,135,218,135,0,135,117,0,135,135,230,0,80,135,135,135,219,135,0,1,-1,0,0,7881,80,15,0,111138,0,0,0,99,0,0
1,220,112,0,0,220,220,220,220,184,220,220,15,96,220,220,14,1,220,220,0,1,72,220,184,220,62,220,0,220,72,7,220,220,112,0,80,220,220,220,175,220,0,2,-1,0,0,7882,94,94,0,111138,0,0,0,97,0,0
1,220,37,0,0,220,220,220,220,116,220,220,15,25,220,220,14,1,220,220,0,1,25,220,33,220,25,220,0,220,29,7,220,220,212,0,80,220,220,220,25,220,0,0,-1,0,0,4827,72,22,0,111139,0,0,0,97,0,0
1,12,206,0,0,12,12,12,12,229,12,12,15,226,12,12,14,1,12,12,0,1,228,12,115,12,226,12,0,12,21,0,12,12,229,0,80,12,12,12,226,12,0,1,-1,0,0,4826,87,11,0,111139,0,0,0,86,0,0
1,220,26,0,0,220,220,220,220,26,220,220,15,26,220,220,14,1,220,220,0,1,26,220,26,220,26,220,0,220,26,7,220,220,26,0,80,220,220,220,26,220,0,2,-1,0,0,4828,95,95,0,111139,0,0,0,97,0,0
1,139,29,0,0,191,191,139,32,67,32,191,15,26,139,32,14,1,191,32,0,1,9,139,67,139,8,139,0,191,9,0,139,191,29,0,80,32,32,32,60,191,0,0,-1,0,0,4549,98,98,0,111140,0,0,0,98,0,0
1,220,46,0,0,220,220,220,220,29,220,220,15,24,220,220,14,1,220,220,0,1,36,220,36,220,25,220,0,220,221,7,220,220,30,0,80,220,220,220,24,220,0,1,-1,0,0,4550,71,22,0,111140,0,0,0,97,0,0
1,220,218,0,0,220,220,220,220,188,220,220,15,225,220,220,14,1,220,220,0,1,78,220,188,220,94,220,0,220,78,7,220,220,218,0,80,220,220,220,201,220,0,2,-1,0,0,4582,95,95,0,111140,0,0,0,97,0,0
1,220,100,0,0,220,220,220,220,165,220,220,15,84,220,220,14,1,220,220,0,1,106,220,58,220,19,220,0,220,24,7,220,220,70,0,80,220,220,220,48,220,0,0,-1,0,0,3900,62,32,0,111144,0,0,0,97,0,0
1,12,240,0,0,12,12,12,12,229,12,12,15,225,12,12,14,1,12,12,0,1,229,12,185,12,225,12,0,12,120,11,12,12,229,0,80,12,12,12,225,12,0,1,-1,0,0,3899,87,11,0,111144,0,0,0,97,0,0
1,220,29,0,0,220,220,220,220,29,220,220,15,26,220,220,14,1,220,220,0,1,29,220,29,220,26,220,0,220,29,7,220,220,29,0,80,220,220,220,26,220,0,2,-1,0,0,3938,95,95,0,111144,0,0,0,98,0,0
1,220,51,0,0,220,220,220,220,22,220,220,15,225,220,220,14,1,220,220,0,1,14,220,22,220,89,220,0,220,14,7,220,220,51,0,80,220,220,220,166,220,0,3,-1,0,0,5214,91,91,0,111144,0,0,0,97,0,0
1,220,20,0,0,220,220,220,220,12,220,220,2,16,220,220,1,0,220,220,0,1,199,220,12,220,217,220,0,220,199,7,220,220,20,0,2,220,220,220,9,220,0,0,-1,0,0,6573,94,94,0,111235,0,0,0,99,0,0
1,220,51,0,0,220,220,220,220,36,220,220,2,73,220,220,1,0,220,220,0,1,32,220,36,220,26,220,0,220,32,7,220,220,51,0,2,220,220,220,36,220,0,1,-1,0,0,6574,97,97,0,111235,0,0,0,99,0,0
1,12,39,0,0,12,12,12,12,227,12,12,2,45,12,12,1,0,12,12,0,1,192,12,227,12,201,12,0,12,192,0,12,12,39,0,2,12,12,12,231,12,0,2,-1,0,0,6575,96,96,0,111235,0,0,0,94,0,0
1,220,29,0,0,224,220,220,16,33,16,220,7,46,9,220,12,0,224,220,0,1,207,220,29,9,199,9,0,224,30,7,9,220,53,0,7,16,220,17,29,224,0,0,-1,0,0,3725,80,17,0,111239,0,0,0,97,0,0
1,220,25,0,0,12,220,220,12,25,220,220,7,25,12,220,12,0,12,220,0,1,25,220,25,12,25,12,0,220,25,7,220,220,25,0,7,12,220,12,25,12,0,1,-1,0,0,3726,93,93,0,111239,0,0,0,92,0,0
1,220,105,0,0,111,220,220,94,202,94,220,7,91,204,220,12,0,111,220,0,1,60,220,202,204,52,204,0,111,60,7,204,220,105,0,7,94,220,94,194,111,0,2,-1,0,0,5261,94,94,0,111239,0,0,0,96,0,0
1,12,28,0,0,12,12,12,12,77,12,12,8,29,12,12,1,0,12,12,0,1,226,12,28,12,223,12,0,12,29,21,12,12,34,0,8,12,12,12,66,12,0,0,-1,0,0,6101,57,39,0,111264,0,1,0,97,0,0
1,12,34,0,0,12,12,12,12,229,12,12,8,226,12,12,1,0,12,12,0,1,229,12,76,12,226,12,0,12,226,21,12,12,229,0,8,12,12,12,226,12,0,1,-1,0,0,6102,80,16,0,111264,0,1,0,95,0,0
1,12,33,0,0,12,12,12,12,204,12,12,8,88,12,12,1,0,12,12,0,1,203,12,33,12,186,12,0,12,33,0,12,12,117,0,8,12,12,12,187,12,0,2,-1,0,0,6103,70,28,0,111264,0,0,0,90,0,0
1,220,229,0,1,220,220,220,220,78,220,220,98,140,220,220,1,0,220,220,0,1,2,220,229,220,1,220,0,220,229,0,220,220,156,0,98,220,220,220,66,220,0,0,-1,0,0,5731,68,28,0,111285,0,0,0,97,0,0
1,220,108,0,1,12,12,12,220,196,220,220,98,25,12,220,1,0,12,12,0,1,128,12,196,220,25,12,0,220,128,7,220,12,108,0,98,12,12,12,25,220,0,1,-1,0,0,5732,93,93,0,111285,0,0,0,96,0,0
1,220,231,0,0,220,220,220,220,109,220,220,98,28,220,220,1,0,220,220,0,1,226,220,232,220,28,220,0,220,233,0,220,220,24,0,98,220,220,220,28,220,0,2,-1,0,0,5733,82,16,0,111285,0,0,0,92,0,0
1,220,78,0,0,220,220,220,220,78,220,220,1,25,220,220,1,0,220,220,0,1,37,220,35,220,25,220,0,220,14,11,220,220,189,0,1,220,220,220,25,220,0,0,-1,0,0,5901,64,19,0,111327,0,0,0,94,0,0
1,12,16,0,0,220,220,220,12,33,12,12,1,228,220,12,1,0,220,220,0,1,202,220,17,12,228,220,0,12,126,11,12,220,31,0,1,220,220,220,228,12,0,1,-1,0,0,5902,66,16,0,111327,0,0,0,93,0,0
1,220,230,0,0,220,220,220,220,219,220,220,1,25,220,220,1,0,220,220,0,1,174,220,230,220,26,220,0,220,230,0,220,220,21,0,1,220,220,220,26,220,0,2,-1,0,0,5903,70,26,0,111327,0,0,0,92,0,0
1,12,60,0,0,12,12,12,12,229,12,12,8,232,12,12,1,0,12,12,0,1,229,12,95,12,232,12,0,12,16,0,12,12,229,0,8,12,12,12,232,12,0,0,-1,0,0,5904,80,6,0,111328,0,0,0,98,0,0
1,220,30,0,0,220,220,220,220,30,220,220,8,33,220,220,1,0,220,220,0,1,30,220,30,220,33,220,0,220,30,0,220,220,30,0,8,220,220,220,33,220,0,1,-1,0,0,5905,90,90,0,111328,0,0,0,98,0,0
1,220,74,0,0,220,220,220,220,243,220,220,8,74,220,220,1,0,220,220,0,1,65,220,243,220,65,220,0,220,65,0,220,220,74,0,8,220,220,220,243,220,0,2,-1,0,0,5906,100,100,0,111328,0,0,0,100,0,0
1,47,230,0,0,18,18,47,139,230,139,18,2,226,47,139,1,0,18,139,0,1,230,47,230,47,226,47,0,18,230,0,47,18,230,0,2,139,139,139,226,18,0,0,-1,0,0,3397,99,99,0,111339,0,0,0,99,0,0
1,220,36,0,0,220,220,220,220,66,220,220,2,119,220,220,1,0,220,220,0,1,20,220,26,220,6,220,0,220,21,7,220,220,129,0,2,220,220,220,46,220,0,1,-1,0,0,3396,83,16,0,111339,0,0,0,99,0,0
1,220,28,0,0,220,220,220,220,142,220,220,2,88,220,220,1,0,220,220,0,1,18,220,28,220,15,220,0,220,27,0,220,220,104,0,2,220,220,220,123,220,0,2,-1,0,0,6214,82,17,0,111339,0,0,0,92,0,0
1,136,62,0,0,157,157,136,78,29,78,157,8,25,136,78,1,0,157,78,0,1,27,136,95,136,25,136,0,157,34,7,136,157,28,0,8,78,78,78,25,157,0,0,-1,0,0,6215,90,9,0,111340,0,0,0,100,0,0
1,12,230,0,0,12,12,12,12,230,12,12,8,226,12,12,1,0,12,12,0,1,230,12,230,12,226,12,0,12,230,0,12,12,230,0,8,12,12,12,226,12,0,1,-1,0,0,6216,97,97,0,111340,0,0,0,99,0,0
1,12,38,0,0,12,12,12,12,75,12,12,8,32,12,12,1,0,12,12,0,1,243,12,75,12,242,12,0,12,243,0,12,12,38,0,8,12,12,12,63,12,0,2,-1,0,0,6217,99,99,0,111340,0,0,0,92,0,0
1,220,36,0,0,220,220,220,220,21,220,220,4,25,220,220,7,0,220,220,0,1,200,220,21,220,25,220,0,220,200,7,220,220,36,0,4,220,220,220,25,220,2,0,-1,0,0,8487,91,91,0,111379,0,1,0,97,0,0
1,35,0,0,0,12,35,35,12,184,12,35,4,0,12,35,7,0,12,35,0,1,252,35,184,12,252,12,0,12,252,7,12,35,0,0,4,12,35,12,174,12,2,1,-1,0,0,8488,91,91,0,111379,0,1,0,96,0,0
1,220,117,0,0,220,220,220,220,50,220,220,4,98,220,220,7,0,220,220,0,1,8,220,50,220,7,220,0,220,8,0,220,220,117,0,4,220,220,220,42,220,2,2,-1,0,0,8489,100,100,0,111379,0,0,0,92,0,0
1,220,66,0,0,12,220,220,12,20,12,220,27,42,12,220,29,0,12,220,0,1,200,220,44,12,190,12,0,12,6,11,12,220,50,0,27,12,220,12,17,12,0,0,-1,0,0,3142,82,15,0,111393,0,0,0,95,0,0
1,12,43,0,0,220,12,12,220,230,220,12,27,226,220,12,29,0,220,12,0,1,230,12,34,220,226,220,0,220,192,7,220,12,230,0,27,220,12,220,226,220,0,1,-1,0,0,3143,82,15,0,111393,0,0,0,92,0,0
1,220,93,0,0,12,220,220,12,94,12,220,27,109,12,220,29,0,12,220,0,1,93,220,94,12,109,12,0,12,93,0,12,220,93,0,27,12,220,12,111,12,0,2,-1,0,0,4409,97,97,0,111393,0,0,0,99,0,0
1,12,229,0,0,220,12,12,220,137,220,12,27,225,220,12,29,0,220,12,0,1,229,12,229,220,225,220,0,220,229,0,220,12,65,0,27,220,12,220,225,220,0,0,-1,0,0,3146,74,23,0,111395,0,0,0,99,0,0
1,220,98,0,0,12,220,220,12,63,12,220,27,82,12,220,29,0,12,220,0,1,24,220,63,12,20,12,0,12,24,0,12,220,98,0,27,12,220,12,52,12,0,1,-1,0,0,3147,93,93,0,111395,0,0,0,98,0,0
1,12,37,0,0,220,12,12,220,219,220,12,27,25,220,12,29,0,220,12,0,1,214,12,219,220,225,220,0,220,214,0,220,12,37,0,27,220,12,220,218,220,0,2,-1,0,0,4410,96,96,0,111395,0,0,0,98,0,0
1,220,41,0,0,12,220,220,12,49,12,220,27,69,12,220,29,0,12,220,0,1,36,220,214,12,31,12,0,12,230,11,12,220,81,0,27,12,220,12,42,12,0,0,-1,0,0,3148,51,45,0,111396,0,0,0,99,0,0
1,47,81,0,0,220,9,47,220,214,220,9,27,34,220,87,29,0,220,87,0,1,230,47,50,220,226,220,0,220,37,0,220,9,42,0,27,220,87,220,207,220,0,1,-1,0,0,3149,90,7,0,111396,0,0,0,99,0,0
1,220,84,0,0,12,220,220,12,22,12,220,27,77,12,220,29,0,12,220,0,1,207,220,22,12,221,12,0,12,207,0,12,220,84,0,27,12,220,12,21,12,0,2,-1,0,0,4411,95,95,0,111396,0,0,0,99,0,0
1,220,78,0,0,12,220,220,12,60,12,220,27,83,12,220,29,0,12,220,0,1,30,220,60,12,32,12,0,12,30,7,12,220,78,0,27,12,220,12,65,12,0,0,-1,0,0,3150,94,94,0,111397,0,0,0,97,0,0
1,47,68,0,0,220,9,47,220,230,220,9,27,229,220,87,29,0,220,87,0,1,230,47,51,220,229,220,0,220,25,7,220,9,230,0,27,220,87,220,229,220,0,1,-1,0,0,3151,60,34,0,111397,0,0,0,96,0,0
1,220,99,0,0,12,220,220,12,178,12,220,27,83,12,220,29,0,12,220,0,1,77,220,178,12,64,12,0,12,77,0,12,220,99,0,27,12,220,12,165,12,0,2,-1,0,0,4414,92,92,0,111397,0,0,0,80,0,0
1,220,34,0,0,12,220,220,12,62,12,220,27,115,12,220,29,0,12,220,0,1,32,220,30,12,28,12,0,12,169,0,12,220,131,0,27,12,220,12,54,12,0,0,-1,0,0,3152,63,23,0,111398,0,0,0,90,0,0
1,47,128,0,0,220,9,47,220,155,220,9,27,75,220,135,29,0,220,135,0,1,193,47,61,220,185,220,0,220,32,0,220,9,85,0,27,220,135,220,142,220,0,1,-1,0,0,3153,69,24,0,111398,0,0,0,95,0,0
1,220,30,0,0,12,220,220,12,167,12,220,27,69,12,220,29,0,12,220,0,1,14,220,30,12,14,12,0,12,29,0,12,220,76,0,27,12,220,12,164,12,0,2,-1,0,0,4415,69,28,0,111398,0,0,0,94,0,0
1,235,231,0,0,12,235,235,12,17,12,235,27,124,12,235,29,0,12,235,0,1,69,220,231,12,87,12,0,12,231,7,12,220,94,0,27,12,220,12,13,12,0,0,-1,0,0,3154,70,25,0,111399,0,0,0,90,0,0
1,13,107,0,0,220,73,13,220,226,220,73,27,235,220,103,29,0,220,103,0,1,226,13,11,220,235,220,0,220,75,7,220,73,226,0,27,220,103,220,235,220,0,1,-1,0,0,3155,70,26,0,111399,0,0,0,90,0,0
1,12,74,0,0,220,12,12,220,143,220,12,27,39,220,12,29,0,220,12,0,1,229,12,19,220,233,220,0,220,57,6,220,12,34,0,27,220,12,220,161,220,0,2,-1,0,0,4417,88,8,0,111399,0,0,0,89,0,0
1,220,80,0,0,12,220,220,12,174,12,220,27,216,12,220,29,0,12,220,0,1,111,220,43,12,94,12,0,12,45,19,12,220,223,0,27,12,220,12,160,12,0,0,-1,0,0,3156,59,36,0,111400,0,0,0,79,0,0
1,220,221,0,0,220,9,47,12,230,12,220,27,216,220,220,29,0,220,87,0,1,229,47,171,12,94,220,0,12,108,19,12,9,231,0,27,220,87,220,160,12,0,1,-1,0,0,3157,59,36,0,111400,0,0,0,79,0,0
1,12,25,0,0,220,12,12,220,216,220,12,27,21,220,12,29,0,220,12,0,1,226,12,216,220,223,220,0,220,226,0,220,12,25,0,27,220,12,220,211,220,0,2,-1,0,0,4418,95,95,0,111400,0,0,0,86,0,0
1,220,150,0,0,220,220,220,220,17,220,220,7,31,220,220,8,0,220,220,0,1,175,220,125,220,188,220,0,220,120,0,220,220,26,0,7,220,220,220,20,220,0,0,-1,0,0,8437,69,30,0,111434,0,0,0,82,0,0
1,12,175,0,0,12,12,12,12,230,12,12,7,226,12,12,8,0,12,12,0,1,230,12,121,12,226,12,0,12,242,0,12,12,230,0,7,12,12,12,225,12,0,1,-1,0,0,8438,91,6,0,111434,0,0,0,93,0,0
1,220,226,0,0,220,220,220,220,91,220,220,7,52,220,220,8,0,220,220,0,1,20,220,226,220,17,220,0,220,226,0,220,220,62,0,7,220,220,220,77,220,0,2,-1,0,0,8439,91,8,0,111434,0,0,0,91,0,0
1,12,228,0,1,220,220,220,12,88,12,12,1,227,220,12,1,0,220,220,0,1,2,220,228,12,227,220,0,12,228,0,12,220,64,0,1,220,220,220,227,12,0,0,-1,0,0,4833,89,10,0,111451,0,0,0,100,0,0
1,12,229,0,1,12,12,12,12,229,12,12,1,225,12,12,1,0,12,12,0,1,229,12,229,12,225,12,0,12,229,0,12,12,229,0,1,12,12,12,225,12,0,1,-1,0,0,4834,100,100,0,111451,0,0,0,100,0,0
1,220,32,0,1,220,220,220,220,84,220,220,1,123,220,220,1,0,220,220,0,1,57,220,218,220,47,220,0,220,236,0,220,220,144,0,1,220,220,220,69,220,0,2,-1,0,0,5695,89,10,0,111451,0,0,0,69,0,0
1,220,228,0,1,220,220,220,220,27,220,220,79,51,220,220,43,0,220,220,0,1,189,220,228,220,188,220,0,220,229,0,220,220,52,0,79,220,220,220,26,220,0,0,-1,0,0,6958,93,5,0,111455,0,0,0,100,0,0
1,40,33,0,1,176,176,40,56,228,56,176,79,228,40,56,43,0,176,56,0,1,228,40,26,40,228,40,0,176,141,7,40,176,228,0,79,56,56,56,228,176,0,1,-1,0,0,6959,94,5,0,111455,0,0,0,100,0,0
1,220,73,0,1,220,219,219,220,30,220,220,79,53,220,220,43,0,220,219,0,1,71,220,30,220,44,220,0,220,71,0,220,220,73,0,79,220,220,220,25,220,0,2,-1,0,0,6960,99,99,0,111455,0,0,0,100,0,0
1,220,167,0,1,220,220,220,220,37,220,220,11,26,220,220,5,0,220,220,0,1,226,220,82,220,221,220,0,220,46,7,220,220,31,0,11,220,220,220,30,220,0,0,-1,0,0,4664,90,8,0,111459,0,0,0,92,0,0
1,67,32,0,1,14,14,67,113,220,113,14,11,214,67,113,5,0,14,113,0,1,220,67,38,67,214,67,0,14,227,7,67,14,220,0,11,113,113,113,214,14,0,1,-1,0,0,4663,90,8,0,111459,0,0,0,92,0,0
1,12,27,0,1,12,12,12,12,243,12,12,11,83,12,12,5,0,12,12,0,1,211,12,27,12,203,12,0,12,27,0,12,12,101,0,11,12,12,12,240,12,0,2,-1,0,0,5696,91,8,0,111459,0,0,0,92,0,0
1,218,63,0,1,166,166,0,40,193,40,240,8,63,0,40,1,0,166,5,0,1,229,0,22,218,0,0,0,240,0,0,218,166,22,0,8,5,5,5,22,240,0,0,-1,0,0,3102,89,10,0,111465,0,0,0,100,0,0
1,218,77,0,1,240,240,218,40,48,40,240,8,81,218,40,1,0,240,40,0,1,21,218,238,218,18,218,0,240,243,0,218,240,95,0,8,40,40,40,41,240,0,1,-1,0,0,3103,89,10,0,111465,0,0,0,100,0,0
1,220,44,0,1,220,220,220,220,27,220,220,8,37,220,220,1,0,220,220,0,1,162,220,27,220,148,220,0,220,162,0,220,220,44,0,8,220,220,220,23,220,0,2,-1,0,0,5697,100,100,0,111465,0,0,0,100,0,0
1,72,41,0,1,232,232,72,40,169,40,232,6,185,72,40,12,0,232,40,0,1,21,72,72,72,18,72,0,232,226,0,72,232,194,0,6,40,40,40,156,232,0,0,-1,0,0,4836,88,10,0,111466,0,0,0,92,0,0
1,160,193,0,1,0,0,160,192,73,192,0,6,35,160,192,12,0,0,192,0,1,226,160,168,160,223,160,0,0,21,0,160,0,41,0,6,192,192,192,62,0,0,1,-1,0,0,4835,89,10,0,111466,0,0,0,92,0,0
