leaguegoals,isamongtopscorers,yellows,isamongtopscorersinteam,jerseynumber,position,artificialkey,teamid,leaguegoalsprevmatch,injury,leagueappearances,istopscorer,leaguegoalsprevthreematches,playerid,form,reds
1,0,0,1,23,29,16227,1879,0,0,0,0,0,230967,3,0
0,0,0,0,11,28,16228,110144,0,0,0,0,0,190581,3,0
0,0,0,0,3,29,16229,110144,0,0,0,0,0,209758,3,0
0,0,0,0,32,29,21826,1878,0,0,0,0,0,281478,0,0
0,0,0,0,29,28,16231,110144,0,0,0,0,0,225019,3,0
0,0,0,0,92,29,16232,110144,0,0,0,0,0,240286,3,0
0,0,0,0,18,29,16233,110144,0,0,0,0,0,204664,3,0
0,0,0,0,98,29,16234,110144,0,0,0,0,0,239738,3,0
0,0,0,0,87,29,16235,110144,0,0,0,0,0,221405,3,0
0,0,0,0,86,29,16236,110144,0,0,0,0,0,239739,3,0
0,0,0,0,1,0,16237,110145,0,0,0,0,0,225701,3,0
0,0,0,0,28,3,16238,110145,0,0,0,0,0,179800,3,0
0,0,0,0,5,4,16239,110145,0,0,0,0,0,215380,3,0
0,0,0,0,2,6,16240,110145,0,0,0,0,0,187083,3,0
0,0,0,0,20,28,16241,1879,0,0,0,0,0,179808,3,0
0,0,0,0,32,29,23465,1881,0,0,0,0,0,282974,0,0
2,0,0,1,21,12,16243,110145,0,0,0,0,0,203902,3,0
0,0,0,0,37,29,22082,1878,0,0,0,0,0,281734,0,0
0,0,0,0,20,11,20533,101121,0,0,0,0,0,280619,0,0
0,0,0,0,37,16,16246,1939,0,0,0,0,0,190629,3,0
2,0,0,1,11,25,16247,110145,0,0,0,0,0,215294,3,0
0,0,0,0,15,28,16248,111082,0,0,0,0,0,216303,3,0
0,0,0,0,25,6,23467,1878,0,0,0,0,0,282976,0,0
0,0,0,0,31,29,25004,1881,0,0,0,0,0,284326,0,0
0,0,0,0,20,28,16251,110145,0,0,0,0,0,214013,3,0
0,0,0,0,13,28,16252,110145,0,0,0,0,0,157018,3,0
0,0,0,0,7,28,16253,110145,0,0,0,0,0,172094,3,0
0,0,0,0,19,28,16254,110145,0,0,0,0,0,167529,3,0
0,0,0,0,16,29,16255,110145,0,0,0,0,0,234922,3,0
0,0,0,0,40,28,16256,110145,0,0,0,0,0,196881,3,0
0,0,0,0,17,16,16257,110145,0,0,0,0,0,214421,3,0
0,0,0,0,22,29,16258,1880,0,0,0,0,0,209717,3,0
0,0,0,0,43,15,16259,110145,0,0,0,0,0,176586,3,0
0,0,0,0,81,29,16260,110145,0,0,0,0,0,235124,3,0
0,0,0,0,19,29,16261,1970,0,0,0,0,0,179871,3,0
0,0,0,0,12,29,16262,110145,0,0,0,0,0,216298,3,0
0,0,0,0,9,29,16263,110145,0,0,0,0,0,214964,3,0
0,0,0,0,40,29,25010,1879,0,0,0,0,0,284332,0,0
0,0,0,0,22,13,16265,110145,0,0,0,0,0,226140,3,0
0,0,0,0,3,7,16266,110145,0,0,0,0,0,214660,3,0
0,0,0,0,37,28,23471,17,0,0,0,0,0,282980,0,0
0,0,0,0,6,29,16268,1516,0,0,0,0,0,213446,3,0
0,0,0,0,4,4,16269,110147,0,0,0,0,0,190560,3,0
0,0,0,0,2,28,16270,100888,0,0,0,0,0,198581,3,0
0,0,0,0,12,7,16271,110147,0,0,0,0,0,216302,3,0
0,0,0,0,16,10,16272,110147,0,0,0,0,0,187421,3,0
1,0,0,1,11,23,16273,110147,0,0,0,0,0,215103,3,0
0,0,0,0,5,13,16274,110147,0,0,0,0,0,229034,3,0
1,0,0,1,15,15,16275,110147,0,0,0,0,0,220854,3,0
1,0,0,1,10,29,16276,463,0,0,0,0,0,189338,3,0
0,0,0,0,10,29,16277,110822,0,0,0,0,0,198347,3,0
0,0,0,0,25,29,23559,74,0,0,0,0,0,283068,0,0
0,0,0,0,14,3,16279,110147,0,0,0,0,0,224103,3,0
0,0,0,0,26,28,16280,110147,0,0,0,0,0,229084,3,0
0,0,0,0,18,29,25013,111678,0,0,0,0,0,284335,0,0
0,0,0,0,13,28,16282,110147,0,0,0,0,0,183743,3,0
1,0,0,1,7,25,16283,110147,0,0,0,0,0,214817,3,0
0,0,0,0,27,29,24719,1032,0,0,0,0,0,284041,0,0
0,0,0,0,24,29,16285,110147,0,0,0,0,0,239995,3,0
0,0,0,0,27,28,16286,110147,0,0,0,0,0,226832,3,0
0,0,0,0,3,29,16287,110147,0,0,0,0,0,235125,3,0
0,0,0,0,19,29,16288,1028,0,0,0,0,0,237498,3,0
0,0,0,0,22,29,16289,110147,0,0,0,0,0,239993,3,0
0,0,0,0,3,29,16290,113219,0,0,0,0,0,231230,3,0
0,0,0,0,28,29,16291,110147,0,0,0,0,0,235228,3,0
0,0,0,0,98,29,16292,110147,0,0,0,0,0,235537,3,0
0,0,0,0,19,29,16293,236,0,0,0,0,0,240107,3,0
0,0,0,0,25,29,16294,110147,0,0,0,0,0,230834,3,0
0,0,0,0,94,29,16295,110147,0,0,0,0,0,237657,3,0
0,0,0,0,31,29,16296,110147,0,0,0,0,0,239996,3,0
0,0,0,0,1,0,16297,110150,0,0,0,0,0,209307,3,0
0,0,0,0,28,3,16298,110150,0,0,0,0,0,212104,3,0
0,0,0,0,6,29,23294,111035,0,0,0,0,0,282803,0,0
0,0,0,0,5,29,16300,1032,0,0,0,0,0,199692,3,0
0,0,0,0,12,7,16301,110150,0,0,0,0,0,176061,3,0
0,0,0,0,8,9,16302,110150,0,0,0,0,0,237890,3,0
1,0,0,1,6,11,16303,110150,0,0,0,0,0,216520,3,0
0,0,0,0,19,12,16304,110150,0,0,0,0,0,214006,3,0
0,0,0,0,39,29,24971,467,0,0,0,0,0,284293,0,0
1,0,0,1,14,18,16306,110150,0,0,0,0,0,181917,3,0
2,0,0,1,9,26,16307,271,0,0,0,0,0,200446,3,0
0,0,0,0,26,28,16308,110150,0,0,0,0,0,192890,3,0
0,0,0,0,16,28,23466,111035,0,0,0,0,0,282975,0,0
0,0,0,0,25,6,16310,110150,0,0,0,0,0,221312,3,0
0,0,0,0,28,29,20600,1881,0,0,0,0,0,280686,0,0
0,0,0,0,33,28,16312,110150,0,0,0,0,0,226721,3,0
0,0,0,0,9,28,16313,110150,0,0,0,0,0,222671,3,0
0,0,0,0,17,28,16314,110150,0,0,0,0,0,233386,3,0
0,0,0,0,20,3,16315,165,0,0,0,0,0,187701,3,0
0,0,0,0,10,29,23316,110145,0,0,0,0,0,282825,0,0
0,0,0,0,29,29,23463,607,0,0,0,0,0,282972,0,0
0,0,0,0,24,29,16318,110150,0,0,0,0,0,202780,3,0
0,0,0,0,20,29,16319,110150,0,0,0,0,0,239727,3,0
0,0,0,0,29,29,16320,110150,0,0,0,0,0,236841,3,0
0,0,0,0,28,29,16321,1715,0,0,0,0,0,239726,3,0
0,0,0,0,5,28,16322,110150,0,0,0,0,0,212543,3,0
0,0,0,0,4,29,16323,110150,0,0,0,0,0,235386,3,0
0,0,0,0,15,29,16324,110150,0,0,0,0,0,217997,3,0
0,0,0,0,12,29,22086,110144,0,0,0,0,0,281738,0,0
0,0,0,0,3,29,22078,1880,0,0,0,0,0,281730,0,0
0,0,0,0,21,29,16327,1879,0,0,0,0,0,187193,3,0
0,0,0,0,34,29,16328,110147,0,0,0,0,0,187298,3,0
0,0,0,0,20,5,16329,1970,0,0,0,0,0,192043,3,0
1,0,0,1,2,8,16330,110152,0,0,0,0,0,184035,3,0
0,0,0,0,14,9,16331,1879,0,0,0,0,0,177955,3,0
0,0,0,0,24,29,25006,101121,0,0,0,0,0,284328,0,0
0,0,0,0,18,29,16333,230,0,0,0,0,0,219523,3,0
0,0,0,0,30,28,24960,1880,0,0,0,0,0,284282,0,0
0,0,0,0,19,25,16335,110152,0,0,0,0,0,221266,3,0
0,0,0,0,34,29,20603,1032,0,0,0,0,0,280689,0,0
0,0,0,0,5,10,16337,110152,0,0,0,0,0,167520,3,0
0,0,0,0,2,28,22080,1028,0,0,0,0,0,281732,0,0
0,0,0,0,10,2,16339,110152,0,0,0,0,0,214613,3,0
0,0,0,0,1,0,16340,110152,0,0,0,0,0,169521,3,0
0,0,0,0,10,29,23439,101121,0,0,0,0,0,282948,0,0
0,0,0,0,6,6,16342,110152,0,0,0,0,0,215023,3,0
0,0,0,0,3,29,23443,101121,0,0,0,0,0,282952,0,0
0,0,0,0,18,29,25024,111035,0,0,0,0,0,284346,0,0
0,0,0,0,18,29,16345,1013,0,0,0,0,0,222315,3,0
0,0,0,0,9,29,23304,1879,0,0,0,0,0,282813,0,0
0,0,0,0,30,28,16347,110152,0,0,0,0,0,205267,3,0
0,0,0,0,33,16,16348,1796,0,0,0,0,0,204652,3,0
0,0,0,0,3,28,16349,110152,0,0,0,0,0,187296,3,0
0,0,0,0,22,28,16350,110152,0,0,0,0,0,237042,3,0
0,0,0,0,9,28,16351,110152,0,0,0,0,0,198846,3,0
0,0,0,0,32,29,16352,110152,0,0,0,0,0,239736,3,0
0,0,0,0,1,28,16353,1028,0,0,0,0,0,177621,3,0
0,0,0,0,2,3,16354,112218,0,0,0,0,0,204977,3,0
0,0,0,0,2,4,16355,110781,0,0,0,0,0,193510,3,0
0,0,0,0,21,4,23464,1882,0,0,0,0,0,282973,0,0
1,0,0,1,32,29,16357,73,0,0,0,0,0,229831,3,0
0,0,0,0,8,29,25009,1882,0,0,0,0,0,284331,0,0
0,0,0,0,13,13,16359,110781,0,0,0,0,0,214605,3,0
0,0,0,0,25,29,22075,1028,0,0,0,0,0,281727,0,0
1,0,0,1,24,29,16361,76,0,0,0,0,0,214369,3,0
0,0,0,0,9,29,23317,111678,0,0,0,0,0,282826,0,0
1,0,0,1,14,26,16363,110781,0,0,0,0,0,214784,3,0
0,0,0,0,42,29,24953,1816,0,0,0,0,0,284275,0,0
0,0,0,0,40,28,16365,110781,0,0,0,0,0,219787,3,0
0,0,0,0,5,3,16366,110781,0,0,0,0,0,186551,3,0
0,0,0,0,23,7,16367,110781,0,0,0,0,0,213591,3,0
0,0,0,0,25,0,16368,110781,0,0,0,0,0,186998,3,0
0,0,0,0,9,24,16369,110781,0,0,0,0,0,214922,3,0
0,0,0,0,24,29,16370,1880,0,0,0,0,0,239617,3,0
0,0,0,0,22,29,24718,110144,0,0,0,0,0,284040,0,0
0,0,0,0,32,28,16372,110781,0,0,0,0,0,232395,3,0
0,0,0,0,35,29,16373,110147,0,0,0,0,0,209800,3,0
0,0,0,0,37,29,16374,110147,0,0,0,0,0,226697,3,0
0,0,0,0,81,28,16375,110781,0,0,0,0,0,240288,3,0
0,0,0,0,31,28,16376,110781,0,0,0,0,0,239943,3,0
0,0,0,0,6,29,16377,110781,0,0,0,0,0,222647,3,0
0,0,0,0,23,29,16378,110231,0,0,0,0,0,200653,3,0
0,0,0,0,20,28,16379,110781,0,0,0,0,0,222645,3,0
0,0,0,0,30,29,16380,110781,0,0,0,0,0,237131,3,0
0,0,0,0,89,29,16381,110781,0,0,0,0,0,235796,3,0
0,0,0,0,1,29,24983,1879,0,0,0,0,0,284305,0,0
0,0,0,0,37,12,16383,1970,0,0,0,0,0,204539,3,0
0,0,0,0,2,4,16384,111035,0,0,0,0,0,187014,3,0
0,0,0,0,18,4,20601,110150,0,0,0,0,0,280687,0,0
0,0,0,0,6,29,16386,922,0,0,0,0,0,239822,3,0
0,0,0,0,12,8,16387,111035,0,0,0,0,0,190485,3,0
0,0,0,0,16,29,22084,101121,0,0,0,0,0,281736,0,0
0,0,0,0,28,29,16389,1032,0,0,0,0,0,236264,3,0
1,0,0,1,38,16,16390,1970,0,0,0,0,0,214491,3,0
3,1,0,1,39,28,16391,1970,0,0,0,0,0,234579,3,0
0,0,0,0,7,26,16392,111035,0,0,0,0,0,203283,3,0
1,0,0,1,9,13,16393,111035,0,0,0,0,0,187238,3,0
0,0,0,0,27,28,16394,111035,0,0,0,0,0,192046,3,0
0,0,0,0,8,15,16395,111035,0,0,0,0,0,187722,3,0
0,0,0,0,27,7,20602,1880,0,0,0,0,0,280688,0,0
0,0,0,0,31,0,16397,111035,0,0,0,0,0,171895,3,0
0,0,0,0,17,28,22060,110147,0,0,0,0,0,281712,0,0
0,0,0,0,24,6,16399,111035,0,0,0,0,0,211059,3,0
0,0,0,0,14,29,22077,110145,0,0,0,0,0,281729,0,0
0,0,0,0,13,28,16401,111035,0,0,0,0,0,186305,3,0
0,0,0,0,20,28,16402,111035,0,0,0,0,0,239824,3,0
0,0,0,0,4,28,16403,111035,0,0,0,0,0,204692,3,0
0,0,0,0,81,29,16404,111035,0,0,0,0,0,240266,3,0
0,0,0,0,31,29,16405,101114,0,0,0,0,0,212015,3,0
0,0,0,0,22,2,16406,111035,0,0,0,0,0,239823,3,0
0,0,0,0,36,29,16407,1970,0,0,0,0,0,204237,3,0
0,0,0,0,31,29,16408,1878,0,0,0,0,0,220063,3,0
0,0,0,0,22,28,16409,1879,0,0,0,0,0,224231,3,0
0,0,0,0,32,28,16410,111035,0,0,0,0,0,181907,3,0
0,0,0,0,25,0,16411,111678,0,0,0,0,0,217813,3,0
0,0,0,0,13,3,16412,111678,0,0,0,0,0,199392,3,0
0,0,0,0,2,4,16413,111678,0,0,0,0,0,215162,3,0
0,0,0,0,2,29,22085,77,0,0,0,0,0,281737,0,0
0,0,0,0,15,7,16415,111678,0,0,0,0,0,215049,3,0
0,0,0,0,5,9,16416,111678,0,0,0,0,0,216019,3,0
0,0,0,0,8,11,16417,111678,0,0,0,0,0,198749,3,0
0,0,0,0,9,29,16418,109,0,0,0,0,0,199151,3,0
0,0,0,0,7,16,24703,110150,0,0,0,0,0,284025,0,0
0,0,0,0,17,18,23286,110152,0,0,0,0,0,282795,0,0
1,0,0,1,7,25,16421,111678,0,0,0,0,0,188955,3,0
0,0,0,0,26,28,16422,111678,0,0,0,0,0,198601,3,0
0,0,0,0,15,29,16423,110144,0,0,0,0,0,214434,3,0
0,0,0,0,19,6,16424,111678,0,0,0,0,0,223243,3,0
0,0,0,0,2,29,16425,111822,0,0,0,0,0,178221,3,0
0,0,0,0,1,28,16426,1880,0,0,0,0,0,192009,3,0
0,0,0,0,32,28,16427,1831,0,0,0,0,0,223248,3,0
0,0,0,0,27,12,16428,111678,0,0,0,0,0,219879,3,0
0,0,0,0,15,26,16429,97,0,0,0,0,0,224151,3,0
0,0,0,0,24,16,16430,111678,0,0,0,0,0,222382,3,0
0,0,0,0,14,18,16431,111678,0,0,0,0,0,208513,3,0
0,0,0,0,15,28,22079,110145,0,0,0,0,0,281731,0,0
0,0,0,0,81,28,16433,111678,0,0,0,0,0,240287,3,0
0,0,0,0,26,28,25018,101121,0,0,0,0,0,284340,0,0
0,0,0,0,99,28,16435,111678,0,0,0,0,0,240105,3,0
0,0,0,0,23,29,16436,111678,0,0,0,0,0,222380,3,0
0,0,0,0,88,29,16437,111678,0,0,0,0,0,239722,3,0
0,0,0,0,5,29,16438,112392,0,0,0,0,0,236434,3,0
0,0,0,0,31,0,16439,101144,0,0,0,0,0,232678,3,0
0,0,0,0,6,29,25134,112444,0,0,0,0,0,284456,0,0
0,0,0,0,41,5,16441,101144,0,0,0,0,0,232910,3,0
0,0,0,0,4,29,25131,101150,0,0,0,0,0,284453,0,0
0,0,0,0,18,29,22148,101147,0,0,0,0,0,281800,0,0
4,0,0,1,40,13,16444,101144,0,0,0,0,0,232823,3,0
2,0,0,0,8,15,16445,101144,0,0,0,0,0,197597,3,0
0,0,0,0,2,16,16446,101144,0,0,0,0,0,232683,3,0
0,0,0,0,18,29,22172,112345,0,0,0,0,0,281824,0,0
6,0,0,1,15,24,16448,101144,0,0,0,0,1,190139,3,0
8,0,0,1,20,26,16449,101144,0,0,0,0,0,232429,3,0
0,0,0,0,16,28,16450,101144,0,0,0,0,0,232824,3,0
0,0,0,0,13,28,16451,101144,0,0,0,0,0,191563,3,0
2,0,0,0,11,28,16452,101144,0,0,0,0,0,232741,3,0
2,0,0,0,5,4,16453,101144,0,0,0,0,0,232686,3,0
0,0,0,0,21,28,16454,101144,0,0,0,0,0,210422,3,0
0,0,0,0,24,29,25129,111575,0,0,0,0,0,284451,0,0
0,0,0,0,24,28,16456,101144,0,0,0,0,0,232696,3,0
0,0,0,0,30,29,16457,101144,0,0,0,0,0,232822,3,0
0,0,0,0,1,29,16458,101144,0,0,0,0,0,232676,3,0
0,0,0,0,27,29,16459,101144,0,0,0,0,0,232821,3,0
0,0,0,0,25,6,16460,101144,0,0,0,0,0,232704,3,0
0,0,0,0,4,28,22150,113162,0,0,0,0,0,281802,0,0
0,0,0,0,23,29,16462,101144,0,0,0,0,0,232820,3,0
0,0,0,0,14,29,16463,101144,0,0,0,0,0,237168,3,0
0,0,0,0,36,29,16464,101144,0,0,0,0,0,237167,3,0
0,0,0,0,39,29,16465,101144,0,0,0,0,0,238478,3,0
0,0,0,0,18,29,16466,101144,0,0,0,0,0,232829,3,0
0,0,0,0,43,29,16467,101144,0,0,0,0,0,238477,3,0
0,0,0,0,23,0,16468,101145,0,0,0,0,0,232562,3,0
0,0,0,0,13,3,16469,101145,0,0,0,0,0,237339,3,0
0,0,0,0,4,4,16470,101145,0,0,0,0,0,232571,3,0
1,0,0,0,33,28,16471,244,0,0,0,0,0,232599,3,0
0,0,0,0,22,7,16472,101145,0,0,0,0,0,232594,3,0
0,0,0,0,7,29,25124,101147,0,0,0,0,0,284446,0,0
0,0,0,0,26,28,22163,112444,0,0,0,0,0,281815,0,0
4,0,0,1,39,29,16475,169,0,0,0,0,1,232905,3,0
5,0,0,1,8,16,16476,101145,0,0,0,0,0,232946,3,0
10,1,0,1,9,24,16477,101145,0,0,0,0,2,207722,3,0
3,0,0,1,19,26,16478,101145,0,0,0,0,0,232951,3,0
0,0,0,0,15,28,16479,101145,0,0,0,0,0,199183,3,0
1,0,0,0,10,28,16480,101145,0,0,0,0,0,204946,3,0
1,0,0,0,6,11,16481,101145,0,0,0,0,0,232952,3,0
0,0,0,0,21,4,22154,111575,0,0,0,0,0,281806,0,0
0,0,0,0,1,28,16483,101145,0,0,0,0,0,232560,3,0
4,0,0,1,11,28,16484,101145,0,0,0,0,0,205081,3,0
0,0,0,0,20,28,16485,101145,0,0,0,0,0,232469,3,0
1,0,0,0,16,29,16486,101145,0,0,0,0,1,232566,3,0
0,0,0,0,24,29,23544,112836,0,0,0,0,0,283053,0,0
0,0,0,0,3,28,16488,101145,0,0,0,0,0,191980,3,0
0,0,0,0,21,29,16489,101145,0,0,0,0,0,237338,3,0
0,0,0,0,27,29,16490,101145,0,0,0,0,0,232596,3,0
0,0,0,0,26,29,16491,101145,0,0,0,0,0,234184,3,0
0,0,0,0,24,29,16492,101145,0,0,0,0,0,232906,3,0
2,0,0,0,17,9,16493,101145,0,0,0,0,0,232955,3,0
0,0,0,0,31,29,16494,101145,0,0,0,0,0,233702,3,0
0,0,0,0,18,0,16495,101146,0,0,0,0,0,191655,3,0
0,0,0,0,99,29,25153,111592,0,0,0,0,0,284475,0,0
1,0,0,0,5,4,16497,101146,0,0,0,0,0,232894,3,0
0,0,0,0,4,29,25138,111730,0,0,0,0,0,284460,0,0
1,0,0,0,22,7,16499,101146,0,0,0,0,0,232371,3,0
0,0,0,0,14,13,25143,112345,0,0,0,0,0,284465,0,0
0,0,0,0,7,28,23355,100646,0,0,0,0,0,282864,0,0
1,0,0,0,13,12,16502,101146,0,0,0,0,0,232916,3,0
3,0,0,1,29,16,16503,101146,0,0,0,0,0,232620,3,0
0,0,0,0,18,12,24371,112906,0,0,0,0,0,283693,0,0
5,0,0,1,19,26,16505,101146,0,0,0,0,0,232926,3,0
2,0,0,1,26,29,16506,1971,0,0,0,0,0,232939,3,0
0,0,0,0,8,28,16507,101146,0,0,0,0,0,221794,3,0
2,0,0,1,24,11,16508,101146,0,0,0,0,0,232929,3,0
0,0,0,0,34,28,16509,101146,0,0,0,0,0,232944,3,0
0,0,0,0,14,29,25123,113162,0,0,0,0,0,284445,0,0
0,0,0,0,99,29,25144,111592,0,0,0,0,0,284466,0,0
0,0,0,0,4,29,20623,101146,0,0,0,0,0,280709,0,0
0,0,0,0,33,28,16513,101146,0,0,0,0,0,233181,3,0
0,0,0,0,6,3,16514,101146,0,0,0,0,0,232909,3,0
0,0,0,0,13,28,16515,305,0,0,0,0,0,232928,3,0
0,0,0,0,9,24,16516,101146,0,0,0,0,0,207739,3,0
1,0,0,0,14,9,16517,101146,0,0,0,0,0,232919,3,0
0,0,0,0,18,29,22145,101148,0,0,0,0,0,281797,0,0
0,0,0,0,27,29,23351,112093,0,0,0,0,0,282860,0,0
1,0,0,0,15,29,16520,101146,0,0,0,0,0,232922,3,0
0,0,0,0,25,29,16521,101146,0,0,0,0,0,232931,3,0
0,0,0,0,26,29,16522,101146,0,0,0,0,0,232932,3,0
0,0,0,0,1,0,16523,101147,0,0,0,0,0,176345,3,0
1,0,0,0,22,3,16524,101147,0,0,0,0,0,232875,3,0
1,0,0,0,26,29,16525,217,0,0,0,0,0,232870,3,0
1,0,0,0,3,6,16526,101147,0,0,0,0,0,232869,3,0
0,0,0,0,3,29,23545,820,0,0,0,0,0,283054,0,0
0,0,0,0,16,15,20633,112836,0,0,0,0,0,280719,0,0
0,0,0,0,7,28,21955,111730,0,0,0,0,0,281607,0,0
0,0,0,0,23,29,25152,112345,0,0,0,0,0,284474,0,0
4,0,0,1,11,16,16531,101147,0,0,0,0,0,203431,3,0
2,0,0,1,41,29,16532,76,0,0,0,0,0,232884,3,0
8,0,0,1,33,26,16533,101147,0,0,0,0,0,213061,3,0
1,0,0,0,30,24,16534,101147,0,0,0,0,0,237823,3,0
1,0,0,0,13,28,16535,101147,0,0,0,0,0,232887,3,0
0,0,0,0,25,29,16536,1854,0,0,0,0,0,232882,3,0
0,0,0,0,24,28,16537,101147,0,0,0,0,0,232876,3,0
0,0,0,0,12,29,25163,101150,0,0,0,0,0,284485,0,0
5,0,0,1,9,28,16539,101147,0,0,0,0,1,233250,3,0
1,0,0,0,6,11,16540,101147,0,0,0,0,0,232879,3,0
0,0,0,0,14,29,16541,101147,0,0,0,0,0,232963,3,0
0,0,0,0,15,4,16542,101147,0,0,0,0,0,233158,3,0
0,0,0,0,27,9,16543,101147,0,0,0,0,0,237822,3,0
0,0,0,0,17,29,16544,101147,0,0,0,0,0,232872,3,0
0,0,0,0,23,7,16545,101147,0,0,0,0,0,237821,3,0
0,0,0,0,36,29,16546,101147,0,0,0,0,0,232878,3,0
0,0,0,0,29,29,16547,101147,0,0,0,0,0,191559,3,0
0,0,0,0,26,29,16548,101147,0,0,0,0,0,232880,3,0
0,0,0,0,28,24,23361,112444,0,0,0,0,0,282870,0,0
0,0,0,0,28,28,16550,101147,0,0,0,0,0,232873,3,0
0,0,0,0,21,0,16551,101148,0,0,0,0,0,201936,3,0
1,0,0,0,2,3,16552,101148,0,0,0,0,0,238137,3,0
4,0,0,1,22,4,16553,101148,0,0,0,0,0,228124,3,0
0,0,0,0,2,6,25114,101145,0,0,0,0,0,284436,0,0
1,0,0,0,14,7,16555,101148,0,0,0,0,0,237784,3,0
2,0,0,0,8,28,16556,111235,0,0,0,0,0,222987,3,0
4,0,0,1,6,11,16557,101148,0,0,0,0,0,192026,3,0
4,0,0,1,46,12,16558,101148,0,0,0,0,0,210126,3,0
3,0,0,0,8,16,16559,101148,0,0,0,0,0,222993,3,0
8,0,0,1,24,18,16560,101148,0,0,0,0,1,237780,3,0
13,1,0,1,9,25,16561,101148,0,0,0,1,0,237799,3,0
1,0,0,0,16,28,16562,101150,0,0,0,0,0,232861,3,0
0,0,0,0,20,29,25113,111285,0,0,0,0,0,284435,0,0
0,0,0,0,5,29,22167,101147,0,0,0,0,0,281819,0,0
0,0,0,0,99,29,25142,111592,0,0,0,0,0,284464,0,0
0,0,0,0,27,28,16566,101148,0,0,0,0,0,237776,3,0
0,0,0,0,11,28,16567,101148,0,0,0,0,0,183994,3,0
2,0,0,0,15,9,16568,101148,0,0,0,0,1,237789,3,0
0,0,0,0,1,29,16569,101148,0,0,0,0,0,232846,3,0
0,0,0,0,17,29,16570,101148,0,0,0,0,0,237793,3,0
0,0,0,0,26,29,16571,101148,0,0,0,0,0,237791,3,0
0,0,0,0,40,28,16572,101148,0,0,0,0,0,237794,3,0
0,0,0,0,16,29,22139,101148,0,0,0,0,0,281791,0,0
0,0,0,0,19,29,16574,101148,0,0,0,0,0,237800,3,0
0,0,0,0,38,29,16575,101148,0,0,0,0,0,237795,3,0
0,0,0,0,34,29,16576,101148,0,0,0,0,0,237790,3,0
0,0,0,0,35,29,16577,101148,0,0,0,0,0,237798,3,0
0,0,0,0,32,29,16578,101148,0,0,0,0,0,237778,3,0
0,0,0,0,4,6,16579,101148,0,0,0,0,0,237781,3,0
0,0,0,0,8,29,16580,234,0,0,0,0,0,237796,3,0
0,0,0,0,13,0,16581,101149,0,0,0,0,0,232447,3,0
2,0,0,1,5,3,16582,101149,0,0,0,0,1,237756,3,0
0,0,0,0,3,4,16583,101149,0,0,0,0,0,237754,3,0
1,0,0,0,26,6,16584,101149,0,0,0,0,0,232455,3,0
2,0,0,1,5,28,16585,1516,0,0,0,0,0,237758,3,0
0,0,0,0,31,29,23540,112093,0,0,0,0,0,283049,0,0
0,0,0,0,7,13,16587,101149,0,0,0,0,0,237763,3,0
0,0,0,0,20,15,16588,101149,0,0,0,0,0,237764,3,0
3,0,0,1,10,16,16589,101149,0,0,0,0,0,237768,3,0
0,0,0,0,25,29,22174,112093,0,0,0,0,0,281826,0,0
3,0,0,1,31,28,16591,270,0,0,0,0,0,237766,3,0
0,0,0,0,24,28,16592,101149,0,0,0,0,0,191548,3,0
0,0,0,0,11,12,16593,101149,0,0,0,0,0,237765,3,0
0,0,0,0,44,28,16594,101149,0,0,0,0,0,145758,3,0
0,0,0,0,2,29,22140,101147,0,0,0,0,0,281792,0,0
0,0,0,0,12,29,22162,112444,0,0,0,0,0,281814,0,0
4,0,0,1,34,28,16597,605,0,0,0,0,0,203388,3,0
1,0,0,0,19,26,16598,101149,0,0,0,0,0,209885,3,0
0,0,0,0,1,28,23541,101146,0,0,0,0,0,283050,0,0
0,0,0,0,6,29,16600,101149,0,0,0,0,0,237760,3,0
0,0,0,0,99,29,25115,111592,0,0,0,0,0,284437,0,0
2,0,0,1,23,24,16602,101149,0,0,0,0,0,237769,3,0
0,0,0,0,23,29,16603,113157,0,0,0,0,0,232617,3,0
0,0,0,0,21,28,16604,101149,0,0,0,0,0,237752,3,0
0,0,0,0,4,29,16605,101149,0,0,0,0,0,237755,3,0
0,0,0,0,27,29,16606,101149,0,0,0,0,0,237753,3,0
0,0,0,0,33,29,16607,101149,0,0,0,0,0,237757,3,0
0,0,0,0,16,29,16608,101149,0,0,0,0,0,232942,3,0
0,0,0,0,17,29,16609,101149,0,0,0,0,0,237762,3,0
0,0,0,0,32,29,16610,101149,0,0,0,0,0,237759,3,0
0,0,0,0,33,0,16611,101150,0,0,0,0,0,197851,3,0
0,0,0,0,20,29,22159,101148,0,0,0,0,0,281811,0,0
1,0,0,1,5,4,16613,101150,0,0,0,0,0,232848,3,0
0,0,0,0,5,29,25125,112444,0,0,0,0,0,284447,0,0
0,0,0,0,4,29,25141,111575,0,0,0,0,0,284463,0,0
0,0,0,0,28,29,23551,101148,0,0,0,0,0,283060,0,0
4,0,0,1,37,11,16617,101150,0,0,0,0,0,232859,3,0
1,0,0,1,15,12,16618,101150,0,0,0,0,0,212819,3,0
2,0,0,1,20,27,16619,205,0,0,0,0,0,232862,3,0
0,0,0,0,16,29,22169,112906,0,0,0,0,0,281821,0,0
0,0,0,0,20,22,22126,111575,0,0,0,0,0,281778,0,0
1,0,0,1,38,25,16622,101150,0,0,0,0,0,232860,3,0
0,0,0,0,7,18,16623,101150,0,0,0,0,0,232852,3,0
