teamid,playerid,tournamentid,unk1,avg,app,goals,unk2,assists,unk3,yellowcards,redcards,unk6,unk7,cleansheets,unk9,unk10,unk11,unk12,unk13,date1,date2,date3
1955,202795,360,110,66,3,0,0,0,0,0,0,0,1,0,1,0,68,0,0,20220119,20211204,20211106
1955,283535,360,117,65,4,0,0,0,0,0,0,0,2,0,1,0,68,0,0,20220119,20220108,20211204
1955,282968,360,55,66,2,0,0,0,0,0,0,0,0,0,1,0,65,0,0,20211204,20211106,0
361,280496,360,90,52,1,0,0,0,0,0,0,0,2,0,1,0,52,0,0,20211106,0,0
361,239989,360,90,52,1,0,0,0,0,0,0,0,2,0,1,0,52,0,0,20211106,0,0
361,195219,360,90,52,1,0,0,0,0,0,0,0,2,0,1,0,52,0,0,20211106,0,0
361,280615,360,90,52,1,0,0,0,0,0,0,0,2,0,1,0,52,0,0,20211106,0,0
361,281124,360,90,53,1,0,0,0,0,1,0,0,2,0,1,0,53,0,0,20211106,0,0
361,209369,360,46,59,1,0,0,0,0,0,0,0,1,0,1,0,59,0,0,20211106,0,0
361,283215,360,51,51,1,0,0,0,0,0,0,0,2,0,1,0,51,0,0,20211106,0,0
361,280847,360,90,61,1,0,0,1,0,0,0,0,2,0,1,0,61,0,0,20211106,0,0
361,234474,360,72,52,1,0,0,0,0,0,0,0,2,0,1,0,52,0,0,20211106,0,0
361,222848,360,90,60,1,0,0,0,0,0,0,0,2,0,1,0,60,0,0,20211106,0,0
361,225586,360,90,67,1,1,0,0,0,0,0,0,2,0,1,0,67,1,0,20211106,0,0
361,225583,360,44,60,1,0,0,0,0,0,0,0,1,0,1,0,60,0,0,20211106,0,0
361,280486,360,39,66,1,0,0,0,0,0,0,0,0,0,1,0,66,0,0,20211106,0,0
361,229142,360,18,68,1,0,0,0,0,0,0,0,0,0,1,0,68,0,0,20211106,0,0
1934,213413,360,270,68,3,0,0,0,2,0,0,0,4,2,1,0,82,0,0,20220108,20211204,20211106
1934,229930,360,270,67,3,0,0,0,0,1,0,0,4,2,1,0,79,0,0,20220108,20211204,20211106
1934,200781,360,186,66,3,0,0,0,0,0,0,0,2,1,1,0,77,0,0,20220108,20211204,20211106
1934,183780,360,270,66,3,0,0,0,0,0,0,0,4,2,1,0,77,0,0,20220108,20211204,20211106
1934,230126,360,270,65,3,0,0,0,0,1,0,0,4,2,1,0,74,0,0,20220108,20211204,20211106
1934,283554,360,90,76,1,0,0,0,0,0,0,0,0,1,1,0,76,0,0,20211106,0,0
1934,186152,360,205,67,3,0,0,0,0,0,0,0,2,2,1,0,74,0,0,20220108,20211204,20211106
1934,283558,360,245,66,3,0,0,0,0,1,0,0,2,2,1,0,74,0,0,20220108,20211204,20211106
1934,213668,360,259,63,3,0,0,0,0,0,0,0,4,2,1,0,64,0,0,20220108,20211204,20211106
1934,203416,360,220,63,3,0,0,0,0,0,0,0,4,2,1,0,62,0,0,20220108,20211204,20211106
1934,227498,360,232,67,3,1,0,0,0,0,0,0,4,1,1,0,63,256,0,20220108,20211204,20211106
1934,282363,360,50,65,2,0,0,0,0,0,0,0,0,0,1,0,65,0,0,20211204,20211106,0
1934,281041,360,38,65,1,0,0,0,0,0,0,0,0,0,1,0,65,0,0,20211106,0,0
1934,189686,360,11,78,1,1,0,0,0,0,0,0,0,0,1,0,78,1,0,20211106,0,0
1800,283340,360,90,53,1,0,0,0,0,0,0,0,1,0,1,0,53,0,0,20211106,0,0
1800,205015,360,90,53,1,0,0,0,0,0,0,0,1,0,1,0,53,0,0,20211106,0,0
1800,283590,360,90,56,1,0,0,0,0,0,0,0,1,0,1,0,56,0,0,20211106,0,0
1800,206524,360,90,56,1,0,0,0,0,0,0,0,1,0,1,0,56,0,0,20211106,0,0
1800,213889,360,90,56,1,0,0,0,0,1,0,0,1,0,1,0,56,0,0,20211106,0,0
1800,280978,360,90,58,1,0,0,0,0,0,0,0,1,0,1,0,58,0,0,20211106,0,0
1800,186449,360,90,53,1,0,0,0,0,0,0,0,1,0,1,0,53,0,0,20211106,0,0
1800,231979,360,51,64,1,0,0,0,0,0,0,0,0,0,1,0,64,0,0,20211106,0,0
1800,239554,360,90,52,1,0,0,0,0,0,0,0,1,0,1,0,52,0,0,20211106,0,0
1800,226055,360,90,55,1,0,0,0,0,1,0,0,1,0,1,0,55,0,0,20211106,0,0
1800,208559,360,83,60,1,0,0,0,0,0,0,0,0,1,1,0,60,0,0,20211106,0,0
1800,280485,360,39,61,1,0,0,0,0,0,0,0,1,0,1,0,61,0,0,20211106,0,0
10,282043,360,120,59,1,0,0,0,0,0,0,0,2,0,1,0,59,0,0,20220208,0,0
110890,283594,360,180,62,2,0,0,0,0,0,0,0,2,0,1,0,69,0,0,20211204,20211106,0
110890,281129,360,180,64,2,0,0,0,0,0,0,0,2,0,1,0,70,0,0,20211204,20211106,0
110890,283567,360,150,57,2,0,0,0,0,0,0,0,2,0,1,0,58,0,0,20211204,20211106,0
110890,198497,360,180,62,2,0,0,0,0,1,0,0,2,0,1,0,70,0,0,20211204,20211106,0
110890,282374,360,180,62,2,0,0,0,0,0,0,0,2,0,1,0,68,0,0,20211204,20211106,0
110890,204410,360,180,63,2,1,0,0,0,0,0,0,2,0,1,0,75,256,0,20211204,20211106,0
110890,192154,360,180,61,2,0,0,0,0,0,0,0,2,0,1,0,70,0,0,20211204,20211106,0
110890,282287,360,180,69,2,0,0,1,1,0,0,0,2,0,1,0,80,0,0,20211204,20211106,0
110890,206558,360,180,67,2,1,0,0,0,0,0,0,2,0,1,0,76,256,0,20211204,20211106,0
110890,202099,360,160,60,2,0,0,0,0,0,0,0,2,0,1,0,65,0,0,20211204,20211106,0
110890,239836,360,102,64,2,0,0,0,0,0,0,0,0,0,1,0,68,0,0,20211204,20211106,0
110890,240331,360,78,64,2,0,0,0,0,0,0,0,2,0,1,0,65,0,0,20211204,20211106,0
110890,215403,360,30,72,1,0,0,0,0,0,0,0,0,0,1,0,72,0,0,20211106,0,0
110890,205382,360,20,69,1,0,0,0,0,0,0,0,0,0,1,0,69,0,0,20211106,0,0
1802,283727,360,90,52,1,0,0,0,0,0,0,0,2,0,1,0,52,0,0,20211106,0,0
1802,281077,360,90,51,1,0,0,0,0,0,0,0,2,0,1,0,51,0,0,20211106,0,0
1802,237154,360,90,51,1,0,0,0,0,0,0,0,2,0,1,0,51,0,0,20211106,0,0
1802,222114,360,90,56,1,0,0,0,0,0,0,0,2,0,1,0,56,0,0,20211106,0,0
1802,204459,360,90,54,1,0,0,0,0,0,0,0,2,0,1,0,54,0,0,20211106,0,0
1802,213339,360,90,51,1,0,0,0,0,0,0,0,2,0,1,0,51,0,0,20211106,0,0
1802,189457,360,90,49,1,0,0,0,0,0,0,0,2,0,1,0,49,0,0,20211106,0,0
1802,225708,360,63,57,1,0,0,0,0,0,0,0,1,0,1,0,57,0,0,20211106,0,0
1802,283606,360,90,53,1,0,0,0,0,1,0,0,2,0,1,0,53,0,0,20211106,0,0
1802,281725,360,90,68,1,1,0,0,0,1,0,0,2,0,1,0,68,1,0,20211106,0,0
1802,213120,360,90,58,1,0,0,0,0,0,0,0,2,0,1,0,58,0,0,20211106,0,0
1802,230590,360,27,59,1,0,0,0,0,0,0,0,1,0,1,0,59,0,0,20211106,0,0
1924,282143,360,450,63,5,0,0,0,0,0,0,0,7,0,1,0,70,0,0,20220129,20220108,20211214
1924,284539,360,412,63,5,0,0,0,0,3,0,0,7,0,1,0,72,0,0,20220129,20220108,20211214
1924,235699,360,446,63,5,0,0,0,0,0,0,0,7,0,1,0,66,0,0,20220129,20220108,20211214
1924,223373,360,450,63,5,0,0,0,0,0,0,0,7,0,1,0,66,0,0,20220129,20220108,20211214
1924,228191,360,423,61,5,0,0,0,0,1,0,0,6,0,1,0,66,0,0,20220129,20220108,20211214
1924,220071,360,450,68,5,0,0,2,1,2,0,0,7,0,1,0,80,0,0,20220129,20220108,20211214
1924,282403,360,389,60,5,0,0,0,0,1,0,0,6,0,1,0,65,0,0,20220129,20220108,20211214
1924,283389,360,403,62,5,1,0,0,0,0,0,0,7,0,1,0,77,0,0,20220129,20220108,20211214
1924,216190,360,410,64,5,2,0,1,0,0,0,0,7,0,1,0,65,256,0,20220129,20220108,20211214
1924,236328,360,374,69,5,2,0,0,0,0,0,0,5,0,1,0,69,256,1,20220129,20220108,20211214
1924,229350,360,420,74,5,2,0,1,2,0,0,0,6,1,1,0,84,1,0,20220129,20220108,20211214
1924,205650,360,76,64,2,0,0,0,0,0,0,0,2,0,1,0,66,0,0,20211204,20211106,0
1924,187093,360,48,68,3,1,0,0,0,0,0,0,1,0,1,0,72,256,0,20220129,20211214,20211106
561,282001,360,90,53,1,0,0,0,0,0,0,0,2,0,1,0,53,0,0,20211106,0,0
561,210317,360,90,55,1,0,0,0,0,0,0,0,2,0,1,0,55,0,0,20211106,0,0
561,217332,360,90,50,1,0,0,0,0,0,0,0,2,0,1,0,50,0,0,20211106,0,0
561,283875,360,90,56,1,0,0,0,0,0,0,0,2,0,1,0,56,0,0,20211106,0,0
561,189308,360,90,56,1,0,0,0,0,0,0,0,2,0,1,0,56,0,0,20211106,0,0
561,190598,360,90,65,1,0,0,1,0,0,0,0,2,0,1,0,65,0,0,20211106,0,0
561,186103,360,60,52,1,0,0,0,0,0,0,0,1,0,1,0,52,0,0,20211106,0,0
561,219259,360,90,51,1,0,0,0,0,0,0,0,2,0,1,0,51,0,0,20211106,0,0
561,211282,360,46,52,1,0,0,0,0,0,0,0,1,0,1,0,52,0,0,20211106,0,0
561,282955,360,90,65,1,1,0,0,0,0,0,0,2,0,1,0,65,1,0,20211106,0,0
561,207463,360,90,58,1,0,0,0,0,0,0,0,2,0,1,0,58,0,0,20211106,0,0
561,283789,360,44,61,1,0,0,0,0,0,0,0,1,0,1,0,61,0,0,20211106,0,0
561,280884,360,30,62,1,0,0,0,0,0,0,0,1,0,1,0,62,0,0,20211106,0,0
346,169423,360,180,72,2,0,0,0,0,0,0,0,1,1,1,0,81,0,0,20211204,20211106,0
346,281125,360,270,67,3,1,0,0,1,0,0,0,2,1,1,0,87,0,1,20211214,20211204,20211106
346,280845,360,270,65,3,0,0,0,0,0,0,0,2,1,1,0,78,0,0,20211214,20211204,20211106
346,281964,360,270,63,3,0,0,0,0,0,0,0,2,1,1,0,78,0,0,20211214,20211204,20211106
346,234416,360,270,63,3,0,0,0,0,0,0,0,2,1,1,0,77,0,0,20211214,20211204,20211106
346,211875,360,270,67,3,1,0,0,0,0,0,0,2,1,1,0,76,256,0,20211214,20211204,20211106
346,212492,360,270,66,3,0,0,1,0,0,0,0,2,1,1,0,72,0,0,20211214,20211204,20211106
346,184352,360,270,64,3,0,0,0,0,0,0,0,2,1,1,0,74,0,0,20211214,20211204,20211106
346,235700,360,239,68,3,0,0,0,0,0,0,0,1,1,1,0,71,0,0,20211214,20211204,20211106
346,223069,360,270,63,3,0,0,0,0,0,0,0,2,1,1,0,72,0,0,20211214,20211204,20211106
346,222463,360,232,66,3,0,0,0,0,0,0,0,1,1,1,0,69,0,0,20211214,20211204,20211106
1920,202761,360,90,56,1,0,0,0,0,0,0,0,1,0,1,0,56,0,0,20211106,0,0
1920,215562,360,90,54,1,0,0,0,0,0,0,0,1,0,1,0,54,0,0,20211106,0,0
1920,238260,360,90,54,1,0,0,0,0,0,0,0,1,0,1,0,54,0,0,20211106,0,0
1920,283387,360,90,58,1,0,0,0,0,0,0,0,1,0,1,0,58,0,0,20211106,0,0
1920,282658,360,90,53,1,0,0,0,0,0,0,0,1,0,1,0,53,0,0,20211106,0,0
1920,235627,360,90,52,1,0,0,0,0,0,0,0,1,0,1,0,52,0,0,20211106,0,0
1920,225010,360,90,53,1,0,0,0,0,0,0,0,1,0,1,0,53,0,0,20211106,0,0
1920,239213,360,90,54,1,0,0,0,0,0,0,0,1,0,1,0,54,0,0,20211106,0,0
1920,200928,360,90,52,1,0,0,0,0,0,0,0,1,0,1,0,52,0,0,20211106,0,0
1920,189792,360,90,58,1,0,0,0,0,0,0,0,1,0,1,0,58,0,0,20211106,0,0
1920,216794,360,90,55,1,0,0,0,0,0,0,0,1,0,1,0,55,0,0,20211106,0,0
1,184941,759,188,69,6,3,0,0,0,0,0,0,2,0,25,5767168,72,257,0,20220212,20220202,20220103
1960,183567,759,90,46,1,0,0,0,0,0,0,0,3,0,11,0,46,0,0,20211106,0,0
1960,186158,759,90,53,1,0,0,0,0,0,0,0,3,0,11,0,53,0,0,20211106,0,0
1960,215383,759,90,47,1,0,0,0,0,0,0,0,3,0,11,0,47,0,0,20211106,0,0
19,225908,759,227,62,3,0,0,0,0,1,0,0,2,1,13,978059264,53,0,0,20211127,20211120,20211106
7,229605,759,180,73,2,0,0,0,0,0,0,0,0,2,14,20224,67,0,0,20211204,20211106,0
7,163824,759,90,74,1,0,0,0,0,0,0,0,0,1,11,0,74,0,0,20211106,0,0
7,227854,759,540,71,6,0,0,1,0,0,0,0,4,3,18,1212566087,63,0,0,20211227,20211225,20211218
7,54050,759,499,73,6,3,0,0,1,0,0,0,3,3,18,1246448198,58,256,1,20211227,20211225,20211218
11,217877,759,482,73,7,3,0,0,1,0,0,0,3,4,25,1275089920,65,0,0,20220226,20220219,20220212
1799,204499,759,90,56,1,0,0,0,0,0,0,0,2,0,11,0,56,0,0,20211106,0,0
1799,155355,759,360,63,4,1,0,0,0,0,0,0,4,1,16,1006633034,57,0,0,20211220,20211213,20211121
1799,201083,759,136,52,2,0,0,0,0,0,0,0,3,0,18,0,52,0,0,20211227,20211106,0
1799,191089,759,602,65,7,1,0,2,0,1,0,0,10,1,17,1027491131,67,0,0,20211225,20211220,20211213
1793,223159,759,180,63,2,0,0,0,0,0,0,0,2,0,16,0,54,0,0,20211218,20211107,0
1793,205364,759,450,64,5,0,0,0,0,2,0,0,5,1,16,3556679,57,0,0,20211218,20211206,20211128
1793,236037,759,180,67,2,1,0,0,0,0,0,0,2,0,16,0,55,256,0,20211218,20211107,0
109,169600,759,90,50,1,0,0,0,0,0,0,0,2,0,11,0,50,0,0,20211107,0,0
109,228401,759,90,55,1,0,0,0,0,0,0,0,2,0,11,0,55,0,0,20211107,0,0
109,237677,759,90,52,1,0,0,0,0,0,0,0,2,0,11,0,52,0,0,20211107,0,0
109,238958,759,46,54,1,0,0,0,0,0,0,0,1,0,11,0,54,0,0,20211107,0,0
109,169792,759,90,49,1,0,0,0,0,0,0,0,2,0,11,0,49,0,0,20211107,0,0
109,239321,759,90,68,1,0,0,1,0,0,0,0,2,0,11,0,68,0,0,20211107,0,0
1806,190494,759,90,59,1,0,0,0,0,0,0,0,1,0,11,0,59,0,0,20211107,0,0
1806,226116,759,90,56,1,0,0,0,0,0,0,0,1,0,11,0,56,0,0,20211107,0,0
10,228813,759,828,69,10,0,0,3,1,0,0,0,8,4,26,3752960,50,0,0,20220301,20220213,20220204
144,282483,759,48,62,2,0,0,0,0,0,0,0,1,0,22,0,60,0,0,20220122,20211108,0
1944,280022,759,270,87,3,0,0,1,0,0,0,0,0,2,18,0,94,0,0,20211227,20211127,20211108
357,281141,360,30,71,1,0,0,1,0,0,0,0,1,0,1,0,71,0,0,20211116,0,0
121,230602,360,75,52,1,0,0,0,0,1,0,0,1,0,1,0,52,0,0,20211116,0,0
121,280475,360,43,59,1,0,0,0,0,0,0,0,1,0,1,0,59,0,0,20211116,0,0
121,283150,360,27,63,1,0,0,0,0,0,0,0,1,0,1,0,63,0,0,20211116,0,0
121,227630,360,15,62,1,0,0,0,0,0,0,0,1,0,1,0,62,0,0,20211116,0,0
109,210648,759,90,55,1,0,0,0,0,0,0,0,2,0,12,0,55,0,0,20211120,0,0
109,187924,759,90,54,1,0,0,0,0,0,0,0,2,0,12,0,54,0,0,20211120,0,0
109,198489,759,90,49,1,0,0,0,0,0,0,0,2,0,12,0,49,0,0,20211120,0,0
109,228017,759,90,55,1,0,0,0,0,0,0,0,2,0,12,0,55,0,0,20211120,0,0
95,183130,759,90,56,1,0,0,0,0,0,0,0,1,0,12,0,56,0,0,20211120,0,0
1960,207725,759,334,62,4,1,0,0,0,0,0,0,6,0,18,14402,59,0,1,20211227,20211213,20211204
1806,229901,759,90,56,1,0,0,0,0,0,0,0,2,0,12,0,56,0,0,20211120,0,0
1806,236464,759,180,60,2,0,0,0,0,0,0,0,4,0,13,1090519040,56,0,0,20211128,20211120,0
9,195093,759,90,64,3,0,0,0,0,0,0,0,1,0,23,4128768,62,0,0,20220202,20220115,20211120
18,236239,759,90,54,1,0,0,0,0,0,0,0,2,0,12,0,54,0,0,20211120,0,0
18,231144,759,319,57,4,0,0,0,0,0,0,0,6,1,17,1078263808,45,0,0,20211225,20211218,20211211
18,222399,759,90,56,1,0,0,0,0,0,0,0,2,0,12,0,56,0,0,20211120,0,0
18,233426,759,90,55,1,0,0,0,0,0,0,0,2,0,12,0,55,0,0,20211120,0,0
94,183480,759,90,59,1,0,0,0,0,0,0,0,1,0,12,0,59,0,0,20211121,0,0
94,192481,759,90,52,1,0,0,0,0,0,0,0,1,0,12,0,52,0,0,20211121,0,0
94,234076,759,90,58,1,0,0,0,0,0,0,0,1,0,12,0,58,0,0,20211121,0,0
1799,184037,759,482,59,6,0,0,0,0,0,0,0,7,1,18,3816760,53,0,0,20211227,20211220,20211213
1799,231267,759,270,63,3,0,0,0,0,0,0,0,3,1,18,15616,53,0,0,20211227,20211213,20211121
1799,212493,759,180,61,2,0,0,0,0,0,0,0,2,1,13,1207959552,51,0,0,20211127,20211121,0
1796,282395,759,534,64,6,0,0,0,0,2,0,0,4,2,17,910375500,56,0,0,20211225,20211218,20211211
1796,194146,759,360,63,4,0,0,0,0,0,0,0,3,1,17,910622720,55,0,0,20211225,20211218,20211211
1796,204652,759,140,60,2,0,0,0,0,0,0,0,1,0,14,3997696,59,0,0,20211203,20211121,0
1796,220172,759,255,64,5,0,0,0,0,0,0,0,2,0,22,1128480256,60,0,0,20220122,20220115,20220104
1944,280118,759,192,84,3,2,0,1,1,0,0,0,0,0,22,0,93,257,0,20220122,20211225,20211121
237,209621,121,27,70,1,0,0,0,0,0,0,0,0,0,5,0,70,0,0,20211123,0,0
326,283987,121,15,62,1,0,0,0,0,0,0,0,1,0,5,0,62,0,0,20211123,0,0
86,193357,121,90,56,1,0,0,0,0,1,0,0,2,0,5,0,56,0,0,20211123,0,0
7,198688,121,270,68,3,0,0,0,0,0,0,0,3,1,1,1241513984,69,0,0,20220223,20211208,20211123
7,186146,121,26,72,1,0,0,1,0,0,0,0,0,0,5,0,72,0,0,20211123,0,0
327,188674,121,40,60,1,0,0,0,0,0,0,0,1,0,5,0,60,0,0,20211123,0,0
5,282409,121,180,64,2,0,0,0,0,0,0,0,1,1,6,1258291200,54,0,0,20211208,20211123,0
34,198118,121,90,77,1,0,0,0,0,1,0,0,0,1,5,0,77,0,0,20211123,0,0
245,236632,121,100,64,3,0,0,0,0,0,0,0,2,0,1,1107296256,62,0,0,20220216,20211207,20211124
1944,281347,121,90,62,1,0,0,0,0,0,0,0,1,0,5,0,62,0,0,20211124,0,0
229,235513,121,19,61,1,0,0,0,0,0,0,0,1,0,5,0,61,0,0,20211124,0,0
481,234033,121,180,63,2,0,0,0,0,0,0,0,2,1,6,1241513984,53,0,0,20211207,20211124,0
481,199110,121,40,74,1,1,0,0,0,0,0,0,0,0,5,0,74,1,0,20211124,0,0
101059,284416,121,90,60,1,0,0,0,0,0,0,0,1,0,5,0,60,0,0,20211124,0,0
191,199234,121,33,63,1,0,0,0,0,0,0,0,1,0,5,0,63,0,0,20211124,0,0
48,219411,121,31,61,1,0,0,0,0,0,0,0,0,0,5,0,61,0,0,20211124,0,0
873,201285,121,29,60,1,0,0,0,0,0,0,0,1,0,5,0,60,0,0,20211124,0,0
247,236498,121,42,61,1,0,0,0,0,0,0,0,1,0,5,0,61,0,0,20211124,0,0
280,175895,185,39,67,1,0,0,0,0,1,0,0,0,0,5,0,67,0,0,20211125,0,0
254,200487,185,43,65,1,0,0,0,0,0,0,0,1,0,5,0,65,0,0,20211125,0,0
485,201363,185,79,68,2,1,0,0,0,0,0,0,1,0,2,0,62,1,0,20220224,20211125,0
219,237156,185,65,62,2,0,0,0,0,0,0,0,1,0,2,0,58,0,0,20220224,20211125,0
219,221174,185,39,65,2,0,0,1,0,0,0,0,1,0,6,1191182336,60,0,0,20211209,20211125,0
110227,233290,185,57,60,2,0,0,0,0,0,0,0,2,0,6,1006632960,61,0,0,20211209,20211125,0
66,238341,185,55,64,2,0,0,0,0,0,0,0,1,0,6,1056964608,65,0,0,20211209,20211125,0
673,282432,185,17,58,1,0,0,0,0,0,0,0,1,0,5,0,58,0,0,20211125,0,0
72,282800,185,23,71,1,0,0,0,0,0,0,0,0,0,5,0,71,0,0,20211125,0,0
9,280282,185,90,58,1,1,0,0,0,0,0,0,3,0,5,0,58,1,0,20211125,0,0
1896,283823,185,22,66,1,0,0,0,0,0,0,0,0,0,5,0,66,0,0,20211125,0,0
1887,230147,185,27,72,1,0,0,0,0,0,0,0,0,0,5,0,72,0,0,20211125,0,0
32,201041,185,42,70,1,0,0,0,0,0,0,0,0,0,5,0,70,0,0,20211125,0,0
1456,214383,185,41,61,1,0,0,0,0,0,0,0,1,0,5,0,61,0,0,20211125,0,0
19,221346,759,211,63,3,0,0,0,0,0,0,0,1,2,18,1241513984,53,0,0,20211227,20211225,20211127
1960,225147,759,180,76,2,0,0,1,0,2,0,0,0,2,16,22016,67,0,0,20211218,20211127,0
1960,228637,759,360,74,4,0,0,1,0,1,0,0,2,2,18,1296498688,70,0,0,20211227,20211225,20211218
94,280478,759,90,59,1,0,0,0,0,0,0,0,3,0,13,0,59,0,0,20211127,0,0
11,237310,759,270,61,3,0,0,0,0,0,0,0,5,0,15,994574336,54,0,0,20211211,20211204,20211127
11,213696,759,180,60,2,0,0,0,0,0,0,0,3,0,14,1090519040,55,0,0,20211204,20211127,0
1793,211931,759,180,62,2,0,0,0,0,0,0,0,2,1,14,1207959552,53,0,0,20211206,20211128,0
1806,232759,759,288,59,4,0,0,0,0,1,0,0,6,0,20,3882752,58,0,0,20220104,20211227,20211225
1943,234252,759,90,67,1,0,0,0,0,0,0,0,1,0,13,0,67,0,0,20211128,0,0
1943,234249,759,90,74,1,0,0,0,0,0,0,0,1,0,13,0,74,0,0,20211128,0,0
144,173530,759,77,60,1,0,0,0,0,0,0,0,0,1,13,0,60,0,0,20211128,0,0
144,208813,759,79,62,2,0,0,0,0,0,0,0,1,1,26,0,62,0,0,20220301,20211128,0
1796,240336,759,180,68,2,0,0,0,0,0,0,0,1,1,14,1258291200,61,0,0,20211203,20211128,0
1796,222916,759,90,72,1,0,0,0,0,0,0,0,0,1,13,0,72,0,0,20211128,0,0
95,204489,759,270,61,3,0,0,0,0,0,0,0,3,0,16,956318720,59,0,0,20211220,20211211,20211128
1795,284403,759,90,51,1,0,0,0,0,0,0,0,2,0,13,0,51,0,0,20211128,0,0
1944,280389,565,120,76,1,0,0,0,0,0,0,10,6,0,1,0,76,0,0,20211130,0,0
1944,280438,565,95,70,3,1,0,0,0,0,1,0,0,0,1,939524096,68,1,0,20220227,20220126,20211130
1944,280118,565,79,71,1,0,0,0,0,0,0,0,0,0,1,0,71,0,0,20211130,0,0
1944,280234,565,44,93,1,0,0,2,0,0,0,0,0,0,1,0,93,0,0,20211130,0,0
1944,280431,565,44,72,1,0,0,0,0,1,0,0,0,0,1,0,72,0,0,20211130,0,0
5,183277,565,120,88,1,1,0,1,0,0,0,0,0,0,1,0,88,1,0,20211130,0,0
5,201153,565,56,68,1,0,0,0,0,0,0,0,0,0,1,0,68,0,0,20211130,0,0
5,280032,565,63,80,1,0,0,1,0,0,0,0,0,0,1,0,80,0,0,20211130,0,0
5,204970,565,64,67,1,0,0,0,0,0,0,0,0,0,1,0,67,0,0,20211130,0,0
1,207566,565,136,59,2,0,0,0,0,0,0,0,2,0,2,1107296256,52,0,0,20220126,20211201,0
1,205988,565,206,57,3,0,0,0,0,1,0,0,4,0,2,989855744,56,0,0,20220126,20220112,20211201
1806,208128,565,90,67,1,1,0,0,0,0,0,0,2,0,1,0,67,1,0,20211201,0,0
1806,280016,565,41,61,1,0,0,0,0,0,0,0,1,0,1,0,61,0,0,20211201,0,0
94,186352,565,90,55,1,0,0,0,0,0,0,0,1,0,1,0,55,0,0,20211201,0,0
94,222256,565,35,64,1,0,0,0,0,0,0,0,0,0,1,0,64,0,0,20211201,0,0
17,204254,565,90,80,1,0,0,0,0,0,0,0,0,1,1,0,80,0,0,20211201,0,0
17,202697,565,90,79,1,0,0,0,0,0,0,0,0,1,1,0,79,0,0,20211201,0,0
144,282524,565,228,66,3,1,0,1,0,0,0,0,4,0,2,1056964608,66,1,0,20220125,20220111,20211201
144,281241,565,42,63,1,0,0,0,0,0,0,0,0,0,1,0,63,0,0,20211201,0,0
144,225541,565,127,58,2,0,0,0,0,0,0,0,2,0,2,1040187392,55,0,0,20220125,20211201,0
144,205887,565,12,74,1,1,0,0,0,0,0,0,0,0,1,0,74,1,0,20211201,0,0
95,281336,565,90,58,1,0,0,0,0,0,0,0,1,0,1,0,58,0,0,20211201,0,0
1799,213655,565,90,53,1,0,0,0,0,0,0,0,1,0,1,0,53,0,0,20211201,0,0
1929,185108,360,270,66,3,0,0,0,1,0,0,0,2,1,1,0,74,0,0,20220108,20211214,20211203
1929,217191,360,270,64,3,0,0,0,0,0,0,0,2,1,1,0,72,0,0,20220108,20211214,20211203
1929,208752,360,270,64,3,0,0,0,0,0,0,0,2,1,1,0,70,0,0,20220108,20211214,20211203
1929,203749,360,270,65,3,0,0,0,0,0,0,0,2,1,1,0,70,0,0,20220108,20211214,20211203
1929,213569,360,270,64,3,0,0,0,0,0,0,0,2,1,1,0,68,0,0,20220108,20211214,20211203
1929,203210,360,230,60,3,0,0,0,0,0,0,0,2,1,1,0,69,0,0,20220108,20211214,20211203
1929,283392,360,270,61,3,0,0,0,0,1,0,0,2,1,1,0,66,0,0,20220108,20211214,20211203
1929,284319,360,270,66,3,1,0,0,0,0,0,0,2,1,1,0,70,256,0,20220108,20211214,20211203
1929,192451,360,270,67,3,2,0,0,1,0,0,0,2,1,1,0,64,512,0,20220108,20211214,20211203
1929,225363,360,270,65,3,0,0,0,0,0,0,0,2,1,1,0,68,0,0,20220108,20211214,20211203
1929,280473,360,229,67,3,0,0,1,0,0,0,0,2,0,1,0,62,0,0,20220108,20211214,20211203
1929,193891,360,41,63,1,0,0,0,0,0,0,0,0,0,1,0,63,0,0,20211203,0,0
143,206555,360,180,59,2,0,0,0,0,0,0,0,3,1,1,0,70,0,0,20211214,20211203,0
143,207646,360,158,60,2,0,0,0,0,0,0,0,2,1,1,0,70,0,0,20211214,20211203,0
143,280471,360,180,58,2,0,0,0,0,1,0,0,3,1,1,0,66,0,0,20211214,20211203,0
143,208645,360,180,59,2,0,0,0,0,0,0,0,3,1,1,0,70,0,0,20211214,20211203,0
143,231825,360,180,59,2,0,0,0,0,0,0,0,3,1,1,0,66,0,0,20211214,20211203,0
143,283518,360,169,58,2,0,0,0,0,0,0,0,2,1,1,0,65,0,0,20211214,20211203,0
143,281153,360,139,62,2,0,0,0,0,0,0,0,1,1,1,0,67,0,0,20211214,20211203,0
143,283154,360,180,61,2,0,0,1,0,1,0,0,3,1,1,0,67,0,0,20211214,20211203,0
143,205255,360,180,58,2,0,0,0,0,0,0,0,3,1,1,0,69,0,0,20211214,20211203,0
143,202180,360,180,63,2,0,0,0,0,0,0,0,3,1,1,0,66,0,0,20211214,20211203,0
143,283546,360,136,64,2,1,0,0,0,0,0,0,3,0,1,0,62,1,0,20211214,20211203,0
143,206542,360,44,61,1,0,0,0,0,0,0,0,0,0,1,0,61,0,0,20211203,0,0
