offset6x,offset5y,offset10x,offset2x,offset2y,offset6y,offset7x,offset3x,offset8x,offset10y,offset3y,offset4x,offset7y,offset0x,offset8y,offset9x,offset5x,offset0y,offset1x,offset4y,offset9y,offset1y,playerid35,defmentality,playerinstruction10_1,playerinstruction3_1,playerid0,playerinstruction1_1,playerid9,customsub0in,playerid36,position10,rightfreekicktakerid,playerinstruction9_2,playerid44,playerid27,playerinstruction9_1,playerinstruction4_2,playerid1,position6,playerinstruction1_2,playerinstruction5_2,playerid38,playerid31,playerid7,playerid20,playerid39,position8,playerid42,playerid48,playerid13,playerid6,customsub0out,playerinstruction7_1,playerid37,buspassing,playerid5,sourceformationid,playerid45,playerinstruction0_2,playerid8,playerid14,playerid46,defteamwidth,playerinstruction8_1,longkicktakerid,playerid12,playerid2,playerinstruction5_1,position5,busdribbling,rightcornerkicktakerid,playerid30,formationaudioid,customsub1in,playerid15,playerid41,playerinstruction6_1,defaggression,playerid47,playerid23,playerid16,playerinstruction6_2,tacticid,customsub1out,playerinstruction10_2,leftcornerkicktakerid,playerinstruction3_2,playerid18,playerid4,playerid40,playerid49,customsub2out,teamid,position2,playerinstruction4_1,playerid22,playerid24,playerid11,playerinstruction8_2,customsub2in,playerid3,captainid,playerinstruction0_1,playerid51,leftfreekicktakerid,position4,playerid25,playerinstruction2_2,playerid33,buspositioning,playerid19,playerid17,ccpositioning,busbuildupspeed,ccshooting,position3,playerid26,ccpassing,playerid50,playerid34,formationfullnameid,penaltytakerid,playerinstruction7_2,playerid32,freekicktakerid,defdefenderline,playerid28,playerid21,playerid10,position0,position9,playerid43,playerid29,position7,cccrossing,position1,playerinstruction2_1
1051931443.0,1057174323.0,1056947831.0,1056964608.0,1041865114.0,1057174323.0,1033476506.0,1050253722.0,1060529766.0,1063256064.0,1041979199.0,1063927153.0,1058432614.0,1056964608.0,1061158912.0,1049834291.0,1059481190.0,1016028201.0,1059942564.0,1058684273.0,1061158912.0,1041751029.0,-1,60,294920,1,185405,16,207904,-1,-1,25,204078,8,-1,-1,294920,8,212130,15,8,8,-1,-1,204078,230646,-1,20,-1,-1,239633,209413,-1,136595456,-1,39,226046,24,-1,0,226731,214884,-1,34,268730368,204078,148564,183228,134220288,13,53,204078,-1,0,-1,282307,-1,134219792,52,-1,281600,219700,8,0,-1,8,204078,8,209454,239635,-1,-1,-1,111091,5,136595456,201132,282623,281331,8,-1,282619,212130,0,-1,204078,12,229448,8,-1,1,211094,223032,1,39,54,6,-1,34,-1,-1,21,194083,8,-1,163297,0,-1,202730,194083,0,22,-1,-1,16,64,4,16
1051931443.0,1051512013.0,1056947831.0,1060068393.0,1041308110.0,1051512013.0,1063675494.0,1050589266.0,1036831949.0,1063256064.0,1041751029.0,1028443341.0,1057988018.0,1056964608.0,1058571865.0,1057342095.0,1059481190.0,1016028201.0,1064514355.0,1046898278.0,1059523133.0,1046898278.0,-1,46,294920,16,219701,4,194059,-1,-1,25,282308,8,-1,-1,75776,8,204920,11,8,8,-1,-1,204381,211184,-1,16,-1,-1,209471,174665,-1,136611840,-1,38,239765,4,-1,0,222163,224257,-1,53,136480768,222163,280569,280575,320,9,51,204381,-1,14,-1,235849,-1,320,63,-1,-1,211365,8,0,-1,8,204381,8,240348,159919,-1,-1,-1,111092,4,4,-1,-1,209612,8,-1,206281,174665,0,-1,282308,7,-1,8,-1,0,238904,201112,0,37,57,6,-1,37,-1,-1,3,282308,8,-1,148470,0,-1,240355,282308,0,18,-1,-1,12,57,3,16
1051931443.0,1057174323.0,1033476506.0,1059900621.0,1041865114.0,1057174323.0,1056964608.0,1051092582.0,1064094925.0,1062417203.0,1041865114.0,1033476506.0,1059690906.0,1056964608.0,1062417203.0,1056947831.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,-1,27,2394112,16,165247,8,206126,-1,-1,27,225139,8,-1,-1,294920,8,225145,15,8,8,-1,-1,223152,209789,-1,23,-1,-1,193234,177294,-1,134252544,-1,39,220245,0,-1,0,222560,219912,-1,39,2394112,220245,182528,219911,134220032,13,37,225139,-1,6,-1,225137,-1,134220032,40,-1,-1,234822,8,0,-1,8,225139,8,213615,205619,-1,-1,-1,111099,4,16,199169,-1,225144,8,-1,205857,219911,0,-1,222560,7,-1,8,-1,0,211439,204062,0,38,58,6,-1,38,-1,-1,4,206126,8,-1,225139,0,-1,233437,225139,0,25,-1,-1,18,68,3,16
1051931443.0,1051512013.0,1053273620.0,1059900621.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1058642330.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,-1,66,294920,16,225701,4,204538,-1,-1,26,204538,8,-1,-1,294920,8,204539,11,8,8,-1,-1,203299,280452,-1,16,-1,-1,168580,281020,-1,136611840,-1,49,220673,17,-1,0,210951,158133,-1,70,136611840,210951,196848,187132,320,9,40,210951,-1,10,-1,204537,-1,320,70,-1,-1,211422,8,0,-1,8,210951,8,234054,236258,-1,-1,-1,111108,4,8,210112,-1,281082,8,-1,226002,187132,0,-1,210951,7,-1,8,-1,0,211522,186655,0,53,56,6,-1,46,-1,-1,12,211124,8,-1,210951,0,-1,214000,211124,0,24,-1,-1,12,80,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1041865114.0,1051512013.0,1061997773.0,1051092582.0,1056964608.0,1063256064.0,1041865114.0,1033476506.0,1059690906.0,1056964608.0,1059690906.0,1045220557.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,-1,48,294920,16,176550,4,198710,-1,-1,25,198710,8,-1,-1,134252544,8,204259,11,8,8,-1,-1,193082,214491,-1,18,-1,-1,196142,177974,-1,134252544,-1,66,182882,0,-1,0,192342,214394,-1,63,134252544,198710,214332,198581,320,9,45,198710,-1,14,-1,214047,-1,320,41,-1,-1,220793,8,0,-1,8,198710,8,183315,214603,-1,-1,-1,111109,4,16,214601,-1,167397,8,-1,177983,198710,0,-1,198710,7,-1,8,-1,0,199110,212067,0,68,73,6,-1,71,-1,-1,16,198710,8,-1,198710,0,-1,201377,207664,0,19,-1,-1,17,45,3,16
1059481190.0,1051512013.0,1033476506.0,1059900621.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1064094925.0,1062417203.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1062417203.0,1056947831.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,-1,60,2394112,16,218971,8,183389,-1,-1,27,216451,8,-1,-1,294920,8,197853,13,8,8,-1,-1,216451,229641,-1,23,-1,-1,188768,230938,-1,134220032,-1,72,214947,0,-1,0,226110,203435,-1,35,2394112,216451,158232,225508,320,10,45,226110,-1,6,-1,195698,-1,134220032,61,-1,-1,184082,8,0,-1,8,216451,8,198717,221641,-1,-1,-1,111112,4,4,212518,-1,170733,8,-1,228236,197853,0,-1,216451,7,-1,8,-1,0,193177,209002,0,70,79,6,-1,69,-1,-1,7,188428,8,-1,216451,0,-1,189963,188428,0,25,-1,-1,15,65,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1056964608.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,-1,44,1343488,16,210140,4,168883,-1,-1,25,168883,8,-1,-1,134252544,8,208229,11,8,8,-1,-1,213007,228627,-1,16,-1,-1,212037,191269,-1,136611840,-1,66,191843,4,-1,0,210202,238459,-1,63,136611840,168883,191256,208965,320,9,68,210202,-1,14,-1,208914,-1,384,42,-1,-1,210028,8,0,-1,8,191269,8,209569,210603,-1,-1,-1,111114,4,8,208926,-1,209027,8,-1,225060,168883,0,-1,168883,7,-1,8,-1,0,221648,220357,0,69,73,6,-1,72,-1,-1,3,168883,8,-1,168883,0,-1,219743,191409,0,18,-1,-1,12,48,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1041865114.0,1051512013.0,1063675494.0,1051092582.0,1036831949.0,1063256064.0,1041865114.0,1033476506.0,1059016462.0,1056964608.0,1058910765.0,1057108892.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059133902.0,1045220557.0,-1,44,67403776,16,188033,8,197300,-1,-1,25,209331,8,-1,-1,134252544,8,191005,11,8,8,-1,-1,226078,218430,-1,16,-1,-1,233601,222134,-1,2658304,-1,49,213051,0,-1,0,233600,212088,-1,31,2263040,226078,219740,210648,320,9,64,209331,-1,14,-1,212783,-1,320,58,-1,-1,233598,8,0,-1,8,209331,8,220380,175608,-1,-1,-1,111130,4,8,203766,-1,210259,8,-1,226077,188033,0,-1,209331,7,-1,4,-1,0,211453,169423,0,52,31,6,-1,58,-1,-1,3,209331,8,-1,209331,0,-1,203704,209331,0,18,-1,-1,12,64,3,16
1059481190.0,1058432614.0,1056947831.0,1060529766.0,1043542835.0,1057174323.0,1051931443.0,1050038973.0,1033476506.0,1063256064.0,1043542835.0,1033476506.0,1057174323.0,1056964608.0,1058432614.0,1056964608.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,-1,47,100696064,16,221591,16,199023,-1,-1,25,217992,8,-1,-1,74752,8,231595,13,8,8,-1,-1,238002,237891,-1,16,-1,-1,232150,282309,-1,134220032,-1,72,219737,18,-1,0,217992,237969,-1,69,136611840,199023,282529,207688,136611840,12,37,219737,-1,14,-1,201487,-1,134220032,31,-1,233288,231593,8,0,-1,8,217992,8,231620,231674,-1,-1,-1,111131,4,16,231583,281605,220168,8,-1,226112,231674,0,-1,230711,7,-1,8,-1,0,206338,240432,0,66,79,6,-1,61,-1,-1,18,199023,8,-1,217992,0,-1,239178,230711,0,18,-1,-1,15,37,3,16
1051931443.0,1052770304.0,1056947831.0,1059900621.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1056964608.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,-1,29,294920,16,193244,8,217852,-1,-1,25,281602,8,-1,226132,43008,8,282797,11,8,8,-1,-1,207669,237253,-1,16,-1,-1,198094,190554,-1,136480768,-1,36,281602,4,-1,0,225664,216563,-1,23,136611840,217852,229996,202170,320,9,44,217852,-1,14,-1,237397,-1,80,40,-1,240553,213064,8,0,-1,8,217852,8,226874,237964,-1,-1,-1,111138,4,8,237280,282310,207629,8,-1,281723,202170,0,-1,281602,7,281743,8,-1,0,240552,208531,0,40,55,6,231098,35,-1,-1,3,217852,8,-1,152828,0,284356,236876,237075,0,18,-1,-1,12,55,3,16
1059481190.0,1051512013.0,1033476506.0,1059900621.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1064094925.0,1062417203.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1062417203.0,1056947831.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,-1,44,2394112,16,206549,8,202467,-1,-1,27,202467,8,-1,282981,294920,8,221711,13,8,8,-1,-1,235670,178392,-1,23,-1,-1,282995,225486,-1,134220032,-1,73,213092,9,-1,0,208838,232014,-1,62,2394112,202467,213615,231992,320,10,70,225486,-1,6,-1,218540,-1,134220032,44,-1,212516,198160,8,0,-1,8,225486,8,213436,221713,-1,-1,-1,111139,4,8,282311,200532,237215,8,-1,221619,221619,0,-1,202467,7,283863,8,-1,1,233743,213536,1,71,72,6,283668,74,-1,-1,7,202467,8,-1,138699,0,233029,237279,234377,0,25,-1,219803,15,40,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1056964608.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,-1,46,33587208,16,202921,8,280554,-1,-1,25,280554,8,-1,-1,41984,8,202076,11,8,8,-1,-1,214354,181404,-1,16,-1,-1,215266,220886,-1,136611840,-1,53,236999,4,-1,0,206630,231530,-1,55,136480768,280554,227815,208372,80,9,48,236999,-1,14,-1,239231,-1,320,42,-1,237271,206157,8,0,-1,8,280554,8,197911,236587,-1,-1,-1,111140,4,8,237200,198024,233254,8,-1,281751,208372,0,-1,280554,7,282312,8,-1,0,213698,201875,0,51,55,6,284170,42,-1,-1,3,280554,8,-1,172114,0,-1,237201,237256,0,18,-1,-1,12,48,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033879159.0,1058432614.0,1056964608.0,1058432614.0,1056964608.0,1059481190.0,1016028201.0,1064094925.0,1046898278.0,1059690906.0,1045220557.0,-1,59,294920,16,190569,8,211017,-1,-1,25,197225,8,-1,281056,41984,8,280693,11,8,8,-1,-1,197225,202244,-1,16,-1,-1,281741,207675,-1,138577920,-1,36,159968,4,-1,0,226035,237959,-1,40,135432192,211017,221503,281752,320,9,49,211017,-1,14,-1,282381,-1,320,42,-1,231983,208268,8,0,-1,8,197225,8,228216,237469,-1,-1,-1,111144,4,4,237307,282313,237308,8,-1,232017,207675,0,-1,197225,7,281200,8,-1,1,221504,231878,1,40,50,6,284357,40,-1,-1,3,211017,8,-1,155897,0,237499,237263,202077,0,18,-1,-1,12,70,3,16
1064094925.0,1051512013.0,1056947831.0,1059900621.0,1041865114.0,1058432614.0,1059481190.0,1051092582.0,1051931443.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1057174323.0,1033476506.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1058432614.0,1045220557.0,-1,66,294920,16,202873,8,211952,-1,-1,25,211952,8,-1,280518,136480768,8,282314,12,8,8,-1,-1,208589,238065,-1,15,-1,-1,183573,203309,-1,134220288,-1,53,222553,2,-1,0,196339,201925,-1,32,134220032,211952,235419,199305,80,10,52,203309,-1,15,-1,200954,-1,136611840,52,-1,239510,224980,8,0,-1,8,211952,8,208959,183565,-1,-1,-1,111235,4,8,236596,177083,222987,8,-1,199347,199305,0,-1,211952,7,281786,8,-1,0,229285,200466,0,50,60,6,281197,56,-1,-1,-1,183565,8,-1,211703,0,211204,229284,236533,0,16,-1,-1,13,62,3,16
1059648963.0,1049414861.0,1053273620.0,1059900621.0,1041865114.0,1057494768.0,1056964608.0,1056964608.0,1051595899.0,1063256064.0,1041865114.0,1051092582.0,1056884077.0,1056964608.0,1057674284.0,1058642330.0,1033476506.0,1016028201.0,1064094925.0,1041865114.0,1063256064.0,1049414861.0,-1,67,67403776,16,184040,8,205188,-1,-1,26,202107,8,-1,282771,8650760,8,222156,13,8,8,-1,189728,211954,180433,-1,15,-1,-1,240445,202107,-1,134220032,-1,53,208001,31,-1,0,199661,235812,-1,40,134219008,205188,281164,216247,4,8,50,202107,283679,4,-1,199912,-1,134220032,60,-1,231834,282482,8,0,-1,8,202107,8,224662,237608,-1,-1,-1,111239,4,16,239495,282315,281212,8,-1,178032,199661,0,-1,205188,6,281128,8,-1,0,239494,185427,1,53,70,5,200875,56,-1,-1,-1,199661,8,-1,202107,0,199283,234877,216377,0,24,-1,283687,14,70,2,16
1051931443.0,1051726761.0,1056947831.0,1059900621.0,1041865114.0,1051726761.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1056964608.0,1059430859.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,-1,48,294920,16,195010,4,210574,-1,-1,25,202475,8,-1,223852,43008,8,213159,11,8,8,-1,230235,202475,230029,-1,16,-1,-1,201436,234212,-1,136611840,-1,50,205954,4,-1,0,194915,227511,-1,47,136611840,202475,230819,206423,320,9,31,205954,282316,14,-1,283844,-1,320,47,-1,233519,280609,8,0,-1,8,202475,8,237007,229170,-1,-1,-1,111264,4,4,233518,220554,281355,8,-1,219461,205954,0,-1,202475,7,228099,8,-1,0,228923,215952,0,49,47,6,205713,47,-1,-1,3,210574,8,194216,208737,0,202456,210591,237611,0,18,-1,198229,12,31,3,16
1059481190.0,1058432614.0,1053273620.0,1059900621.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1036831949.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1058325240.0,1058642330.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,-1,47,294920,16,157407,8,207482,-1,-1,26,204854,8,-1,-1,294920,8,206200,13,8,8,-1,-1,189810,228108,-1,16,-1,-1,188528,204854,-1,134220032,-1,73,221544,16,-1,0,208354,215084,-1,62,136479744,204854,240700,219671,136873984,12,38,189810,-1,10,-1,181685,-1,134220032,54,-1,-1,225524,8,0,-1,8,204854,8,228107,200498,-1,-1,-1,111285,4,8,228609,-1,155901,8,-1,237975,189810,0,-1,204854,7,-1,8,-1,0,237976,204693,0,73,72,6,-1,64,-1,-1,11,206200,8,-1,204854,0,-1,232747,231005,0,24,-1,-1,15,38,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1056964608.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,-1,43,294920,16,224599,4,160213,-1,-1,25,160217,8,-1,-1,134252544,8,160047,11,8,8,-1,-1,284179,281660,-1,16,-1,-1,281636,281652,-1,136611840,-1,53,281651,4,-1,0,202968,160050,-1,40,136611840,160217,160076,159942,320,9,56,202968,-1,14,-1,282318,-1,320,62,-1,284185,159995,8,0,-1,8,202968,8,281684,160029,-1,-1,-1,111327,4,8,160125,-1,160007,8,-1,159953,159953,0,-1,160217,7,-1,8,-1,0,281662,160181,0,49,40,6,-1,62,-1,-1,3,160217,8,-1,160128,0,-1,281642,160217,0,18,-1,-1,12,76,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1056964608.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,-1,48,294920,16,160170,8,160190,-1,-1,25,160190,8,-1,-1,134252544,8,160178,11,8,8,-1,-1,160142,-1,-1,16,-1,-1,284207,160095,-1,136595456,-1,53,160102,4,-1,0,204071,159941,-1,60,136595456,160190,160215,282319,320,9,80,160190,-1,14,-1,281638,-1,320,54,-1,-1,281670,8,0,-1,8,160190,8,160194,159916,-1,-1,-1,111328,4,8,-1,-1,160153,8,-1,160075,160095,0,-1,160190,7,-1,8,-1,0,281667,159904,0,53,60,6,-1,54,-1,-1,3,204071,8,-1,160190,0,-1,-1,160221,0,18,-1,-1,12,50,3,16
1051931443.0,1051512013.0,1056729727.0,1059900621.0,1041865114.0,1051512013.0,1064388526.0,1051092582.0,1031074008.0,1063479201.0,1041865114.0,1033476506.0,1058823524.0,1056964608.0,1058649040.0,1056964608.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,-1,75,33587208,16,189920,4,169113,-1,-1,25,222225,8,-1,-1,134252544,8,222225,11,8,8,-1,-1,189561,238587,-1,16,-1,-1,198591,207805,-1,136873984,-1,53,203604,4,-1,0,238611,126883,-1,35,135432192,222225,238613,194077,320,9,65,167753,-1,14,-1,233083,-1,320,65,-1,282320,223707,8,0,-1,8,167753,8,178143,165232,-1,-1,-1,111339,4,8,230617,226098,281452,8,-1,207788,167753,0,-1,222225,7,-1,8,-1,0,238612,235969,1,53,60,6,-1,51,-1,-1,3,167753,8,-1,222225,0,-1,236300,167753,0,18,-1,-1,12,35,3,1
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1056964608.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,-1,43,294920,16,193030,8,190424,-1,-1,25,200713,8,-1,188657,134251520,8,239130,11,8,8,-1,-1,231433,176029,-1,16,-1,-1,206107,200713,-1,136611840,-1,49,280681,4,-1,0,198142,223378,-1,56,136611840,200713,223452,210182,320,9,69,200713,-1,14,-1,283675,-1,320,35,-1,204875,205206,8,0,-1,8,200713,8,166097,193201,-1,-1,-1,111340,4,4,224723,225843,231728,8,-1,199789,199789,0,-1,200713,7,280613,8,-1,0,237605,125132,1,52,56,6,143617,35,-1,-1,3,200713,8,-1,200713,0,219785,181778,184401,0,18,-1,205353,12,39,3,16
1059648963.0,1051092582.0,1036831949.0,1060529766.0,1042006042.0,1056125747.0,1051595899.0,1056964608.0,1063675494.0,1061578342.0,1041865114.0,1049871201.0,1056125747.0,1056964608.0,1061578342.0,1056947831.0,1036831949.0,1016028201.0,1063675494.0,1041865114.0,1063256064.0,1051092582.0,-1,26,1345536,16,238674,4,216387,-1,-1,27,223767,8,-1,-1,8650760,8,204165,13,8,8,-1,-1,238682,239909,-1,23,-1,-1,239908,239492,-1,10496,-1,52,211991,30,-1,0,238686,239776,-1,23,2394112,238682,197972,238675,8,8,57,238686,-1,3,-1,205453,-1,134220032,26,-1,221962,238678,8,0,-1,8,238686,8,175963,223767,-1,-1,-1,111379,4,16,216507,282489,229755,8,-1,198103,238682,0,-1,238682,6,282470,8,-1,0,239493,215968,0,50,34,5,281211,43,-1,-1,-1,238682,8,-1,238682,0,-1,239439,238680,0,25,-1,-1,15,57,2,16
1059481190.0,1051512013.0,1033476506.0,1059900621.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1064094925.0,1062417203.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1062417203.0,1056947831.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,-1,67,1607680,16,204424,4,282712,-1,-1,27,282777,8,-1,-1,33587208,8,210129,13,8,8,-1,-1,236006,182112,-1,23,-1,-1,221528,228810,-1,134220032,-1,40,210429,9,-1,0,282624,216154,-1,35,2656256,282712,225756,199431,288,10,39,210429,-1,6,-1,218401,-1,134220288,55,-1,283102,225051,8,0,-1,8,282777,8,236342,211785,-1,-1,-1,111393,4,4,222840,220650,220819,4,-1,281853,199431,0,-1,282777,7,-1,8,-1,0,281234,231914,0,40,35,6,-1,35,-1,-1,7,282712,8,-1,203024,0,-1,227161,282777,0,25,-1,-1,15,35,3,16
1051931443.0,1057174323.0,1056947831.0,1056964608.0,1041865114.0,1057174323.0,1028443341.0,1049834291.0,1060529766.0,1063256064.0,1043146893.0,1064514355.0,1057384038.0,1056964608.0,1061158912.0,1049834291.0,1059481190.0,1016028201.0,1060529766.0,1057384038.0,1061158912.0,1043542835.0,-1,66,9699328,16,163616,16,229968,-1,-1,25,229968,8,-1,-1,294920,8,193875,15,8,8,-1,-1,209364,207623,-1,20,-1,-1,226094,232357,-1,136611840,-1,53,209893,24,-1,0,208329,281851,-1,66,294920,204248,283107,150106,134220032,13,46,229968,-1,0,-1,224347,-1,134222080,66,-1,-1,210216,8,0,-1,8,229968,8,236526,237714,-1,-1,-1,111395,5,136611840,-1,-1,281290,8,-1,188779,150106,0,-1,229968,12,-1,8,-1,0,233932,236933,0,49,35,6,-1,42,-1,-1,21,204248,8,-1,138336,1,-1,226408,204248,0,22,-1,-1,16,46,4,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1041865114.0,1051512013.0,1064094925.0,1051397928.0,1033476506.0,1063256064.0,1042724107.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1056964608.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,-1,47,33587208,16,181015,4,213488,-1,-1,25,212737,8,-1,-1,134252544,8,282353,11,8,8,-1,-1,212737,232327,-1,16,-1,-1,209834,186453,-1,135563264,-1,42,178319,4,-1,0,213280,233931,-1,55,135563264,212737,232053,229897,320,9,40,212737,-1,14,-1,225053,-1,320,49,-1,-1,228889,8,0,-1,8,212737,8,232187,229543,-1,-1,-1,111396,4,4,-1,-1,210523,8,-1,191006,186453,0,-1,212737,7,-1,8,-1,0,213094,225981,0,40,47,6,-1,48,-1,-1,3,212737,8,-1,212737,0,-1,-1,218662,0,18,-1,-1,12,55,3,16
1051931443.0,1057174323.0,1028443341.0,1059900621.0,1041865114.0,1057174323.0,1057090437.0,1051092582.0,1064514355.0,1062445724.0,1041865114.0,1033476506.0,1059997929.0,1056964608.0,1062640340.0,1056947831.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,-1,45,1378304,16,203423,4,282679,-1,-1,27,172208,8,-1,-1,75759616,8,212511,15,8,8,-1,-1,172208,284525,-1,23,-1,-1,284169,149270,-1,43008,-1,52,225434,11,-1,0,182091,220711,-1,39,1378304,172208,238170,211793,134219792,13,67,172208,-1,6,-1,228310,-1,134220288,53,-1,-1,231310,8,0,-1,8,172208,8,283507,159912,-1,-1,-1,111397,4,4,-1,-1,176992,8,-1,173703,149270,0,-1,172208,7,-1,8,-1,0,283106,209895,0,50,39,6,-1,53,-1,-1,4,172208,8,-1,172208,0,-1,-1,223083,0,25,-1,-1,18,57,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033879159.0,1063256064.0,1041865114.0,1033476506.0,1059395627.0,1056964608.0,1059395627.0,1056964608.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059061760.0,1045220557.0,-1,37,294920,16,210368,8,173765,-1,-1,25,173765,8,-1,-1,134252544,8,185256,11,8,8,-1,-1,202208,235054,-1,16,-1,-1,281854,186884,-1,136611840,-1,40,232162,4,-1,0,206072,228210,-1,50,136611840,173765,230559,181477,320,9,55,173765,-1,14,-1,180740,-1,320,53,-1,240635,231603,8,0,-1,8,202208,8,221549,206399,-1,-1,-1,111398,4,8,240633,231582,220897,8,-1,236626,181477,0,-1,173765,7,227802,8,-1,0,231683,174206,0,38,35,6,-1,60,-1,-1,3,202208,8,-1,173765,0,-1,240632,171083,0,18,-1,-1,12,60,3,16
1059481190.0,1058432614.0,1053273620.0,1059900621.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1058432614.0,1058642330.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,-1,45,294920,16,180717,4,231684,-1,-1,26,182442,8,-1,-1,9699328,8,192572,13,8,8,-1,-1,182442,-1,-1,16,-1,-1,281856,230890,-1,134220032,-1,50,203310,16,-1,0,231459,240262,-1,62,136482816,202676,203569,209210,136611840,12,40,182442,-1,10,-1,225834,-1,134220288,54,-1,-1,199001,8,0,-1,8,182442,8,282583,189836,-1,-1,-1,111399,4,4,-1,-1,183524,8,-1,188917,209210,0,-1,182442,7,-1,8,-1,0,281402,234825,0,53,62,6,-1,54,-1,-1,11,202676,8,-1,147006,0,-1,-1,202676,0,24,-1,-1,15,80,3,16
