offset6x,offset5y,offset10x,offset2x,defenders,offset2y,offset6y,offset7x,offset3x,offset8x,offset10y,offset3y,offset4x,offset7y,offset0x,offset8y,attackers,offset9x,midfielders,offset5x,offset0y,offset1x,offset4y,offset9y,offset1y,formationname,playerinstruction10_1,playerinstruction3_1,playerinstruction1_1,position10,playerinstruction9_2,playerinstruction9_1,playerinstruction4_2,position6,playerinstruction1_2,playerinstruction5_2,offensiverating,position8,playerinstruction7_1,playerinstruction0_2,playerinstruction8_1,playerinstruction5_1,position5,formationaudioid,playerinstruction6_1,playerinstruction6_2,playerinstruction10_2,playerinstruction3_2,teamid,position2,playerinstruction4_1,formationid,playerinstruction8_2,playerinstruction0_1,relativeformationid,position4,playerinstruction2_2,position3,formationfullnameid,playerinstruction7_2,position0,position9,position7,position1,playerinstruction2_1
1051931443.0,1051512013.0,1053273620.0,1059900621.0,1082130432.0,1041865114.0,1051512013.0,1063675494.0,1051092582.0,1036831949.0,1063256064.0,1041865114.0,1033476506.0,1058825201.0,1056964608.0,1058217866.0,1073741824.0,1058642330.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-4-2,41943048,16,8,26,8,16809992,8,11,8,8,2,16,136611840,0,136611840,576,9,10,80,8,8,8,111711,4,8,661,8,0,17,7,8,6,12,8,0,24,12,3,16
1059481190.0,1058432614.0,1053273620.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1058432614.0,1073741824.0,1058642330.0,1082130432.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-4-2,294920,16,8,26,8,294920,8,13,8,8,2,16,134220032,0,136611840,136611840,12,10,134220032,8,8,8,111713,4,8,662,8,0,16,7,8,6,11,8,0,24,15,3,16
1051726761.0,1052726683.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1052770304.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059648963.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,294920,16,8,25,8,134252544,8,11,8,8,2,16,136611840,0,136611840,320,9,14,320,8,8,8,111715,4,4,663,8,0,4,7,8,6,3,8,0,18,12,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1063675494.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1036831949.0,1058373894.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1044650131.0,1059690906.0,1045220557.0,4-2-3-1,294920,16,8,25,8,134252544,8,11,8,8,2,16,135432192,0,136873984,320,9,14,320,8,8,8,111716,4,4,664,8,0,4,7,8,6,3,8,0,18,12,3,16
1064094925.0,1051512013.0,1056947831.0,1059900621.0,1083179008.0,1041865114.0,1058432614.0,1059481190.0,1051092582.0,1051931443.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1057174323.0,1065353216.0,1033476506.0,1083179008.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1058432614.0,1045220557.0,4-1-4-1,294920,16,8,25,8,136611840,8,12,8,8,2,15,134220032,0,134220032,80,10,15,136611840,8,8,8,111722,4,8,665,8,0,2,7,8,6,-1,8,0,16,13,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1061997773.0,1051092582.0,1056964608.0,1063256064.0,1041865114.0,1033476506.0,1059690906.0,1056964608.0,1059690906.0,1065353216.0,1045220557.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,294920,16,16,25,8,134252544,8,11,8,8,2,18,134252544,0,134252544,320,9,14,320,8,8,8,111723,4,8,666,8,0,3,7,8,6,16,8,0,19,17,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,268730368,16,4,25,8,134252544,8,11,8,8,2,16,136611840,0,136611840,320,9,14,320,8,8,8,111730,4,4,667,8,0,4,7,8,6,3,8,0,18,12,3,16
1051595899.0,1057045139.0,1033476506.0,1059900621.0,1082130432.0,1041865114.0,1056125747.0,1056964608.0,1051092582.0,1064094925.0,1062417203.0,1041865114.0,1033476506.0,1059690906.0,1056964608.0,1062417203.0,1077936128.0,1056947831.0,1077936128.0,1059648963.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-3-3,2394112,16,4,27,8,294920,8,15,8,8,3,23,134252544,0,2394112,134220032,13,6,134220032,8,8,8,111766,4,4,668,8,0,11,7,8,6,4,8,0,25,18,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,67403776,16,8,25,8,134252544,8,11,8,8,2,16,136611840,0,136611840,80,9,14,320,8,8,8,111817,4,8,669,8,0,4,7,8,6,3,8,0,18,12,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,294920,16,8,25,8,43008,8,11,8,8,2,16,136611840,0,136611840,80,9,14,320,8,8,8,111821,4,8,670,8,0,4,7,8,6,3,8,0,18,12,3,16
1051931443.0,1051512013.0,1053273620.0,1059900621.0,1082130432.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1073741824.0,1058642330.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-4-2,100696064,16,8,26,8,294920,8,11,8,8,2,16,136480768,0,136611840,576,9,10,320,8,8,8,111822,4,8,671,8,0,17,7,8,6,12,8,0,24,12,3,16
1059648963.0,1051092582.0,1053273620.0,1059900621.0,1086324736.0,1041865114.0,1056125747.0,1052105926.0,1056964608.0,1056964608.0,1063256064.0,1041865114.0,1051092582.0,1056125747.0,1056964608.0,1059690906.0,1073741824.0,1058642330.0,1073741824.0,1034295234.0,1016028201.0,1064094925.0,1041865114.0,1063256064.0,1051092582.0,5-2-1-2,268730368,16,8,26,8,294920,8,13,8,8,1,18,134219792,0,134252544,8,8,4,134220032,8,8,8,111928,4,16,672,8,0,29,6,8,5,-1,8,0,24,15,2,16
1059481190.0,1051512013.0,1033476506.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1064094925.0,1062417203.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1062417203.0,1077936128.0,1056947831.0,1077936128.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-3-3,2656256,16,8,27,8,100696064,8,13,8,8,3,23,134220032,0,2263040,320,10,6,134219792,8,8,8,111974,4,8,673,8,0,9,7,8,6,7,8,0,25,15,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1063675494.0,1051092582.0,1036737996.0,1063256064.0,1041865114.0,1033476506.0,1059481190.0,1056964608.0,1059481190.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,294920,16,8,25,8,134252544,8,11,8,8,2,16,136643584,0,136595456,320,9,14,320,8,8,8,111976,4,8,674,8,0,4,7,8,6,3,8,0,18,12,3,16
1056964608.0,1057174323.0,1053273620.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1056964608.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1059690906.0,1075838976.0,1058642330.0,1080033280.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-3-1-2,67403776,16,8,26,8,1343488,8,14,8,8,2,18,134220032,0,43008,134220032,13,9,134220032,8,8,8,111993,4,4,675,8,0,6,7,8,6,-1,8,0,24,15,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1061997773.0,1051092582.0,1056964608.0,1063256064.0,1041865114.0,1033476506.0,1059690906.0,1056964608.0,1059690906.0,1065353216.0,1045220557.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,67403776,16,8,25,8,134252544,8,11,8,8,2,18,134285312,0,43008,320,9,14,320,8,8,8,112026,4,4,676,8,0,3,7,8,6,16,8,0,19,17,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1061997773.0,1051092582.0,1056964608.0,1063256064.0,1041865114.0,1033476506.0,1059690906.0,1056964608.0,1059690906.0,1065353216.0,1045220557.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,294920,16,8,25,8,134252544,8,11,8,8,2,18,134252544,0,134252544,320,9,14,320,8,8,8,112075,4,8,677,8,0,3,7,8,6,16,8,0,19,17,3,16
1056964608.0,1056125747.0,1052938076.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051595899.0,1051092582.0,1056964608.0,1063291296.0,1041865114.0,1033476506.0,1056125747.0,1056964608.0,1059690906.0,1075838976.0,1058810102.0,1080033280.0,1059648963.0,1016028201.0,1064094925.0,1045220557.0,1063328206.0,1045220557.0,4-3-1-2,294920,16,16,26,8,294920,8,14,8,8,2,18,134220032,0,43008,134220032,13,9,134220032,8,8,8,112093,4,4,678,8,0,6,7,8,6,-1,8,0,24,15,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,67403776,16,8,25,8,134252544,8,11,8,8,2,16,136873984,0,136480768,80,9,14,320,8,8,8,112096,4,8,679,8,0,4,7,8,6,3,8,0,18,12,3,16
1056964608.0,1057202844.0,1031852471.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051595899.0,1051092582.0,1063675494.0,1062078303.0,1041865114.0,1033476506.0,1057402493.0,1056964608.0,1062309829.0,1077936128.0,1056947831.0,1077936128.0,1059648963.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-3-3,2394112,16,8,27,8,294920,8,14,8,8,3,23,134220032,0,2394112,134220032,13,6,134220032,8,8,8,112115,4,8,680,8,0,8,7,8,6,17,8,0,25,15,3,16
1051931443.0,1051512013.0,1056947831.0,1059816735.0,1084227584.0,1041529569.0,1051512013.0,1064094925.0,1051176468.0,1033476506.0,1063256064.0,1041643654.0,1028443341.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064514355.0,1045220557.0,1059690906.0,1044770927.0,4-2-3-1,294920,16,4,25,8,134252544,8,11,8,8,2,16,136611840,0,136611840,320,9,14,320,8,8,8,112116,4,4,681,8,0,4,7,8,6,3,8,0,18,12,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,294920,16,8,25,8,134254592,8,11,8,8,2,16,136611840,0,136611840,80,9,14,80,8,8,8,112119,4,8,682,8,0,4,7,8,6,3,8,0,18,12,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,294920,16,8,25,8,43008,8,11,8,8,2,16,136611840,0,136611840,576,9,14,80,8,8,8,112122,4,4,683,8,0,4,7,8,6,3,8,0,18,12,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,17858560,16,4,25,8,134235136,8,11,8,8,2,16,136873984,0,136480768,320,9,14,80,8,8,8,112130,4,4,684,8,0,4,7,8,6,3,8,0,18,12,3,16
1052266988.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1052770304.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056763281.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059427503.0,1045220557.0,4-2-3-1,67403776,16,8,25,8,134252544,8,11,8,8,2,16,136480768,0,136480768,320,9,14,320,8,8,8,112134,4,8,685,8,0,4,7,8,6,3,8,0,18,12,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,67403776,16,8,25,8,134252544,8,11,8,8,2,16,136480768,0,136611840,320,9,14,320,8,8,8,112139,4,4,686,8,0,4,7,8,6,3,8,0,18,12,3,16
1059481190.0,1058432614.0,1053273620.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1058432614.0,1073741824.0,1058642330.0,1082130432.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-4-2,294920,16,8,26,8,294920,8,13,8,8,2,16,134220032,0,136480768,136480768,12,10,134220032,8,8,8,112171,4,8,687,8,0,16,7,8,6,11,8,0,24,15,3,16
1051931443.0,1051512013.0,1053273620.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1061997773.0,1051092582.0,1045220557.0,1063256064.0,1041865114.0,1033476506.0,1059690906.0,1056964608.0,1059690906.0,1073741824.0,1058642330.0,1077936128.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-2-2-2,294920,16,4,26,8,16809992,8,11,8,8,2,19,43008,0,43008,576,9,10,320,8,8,8,112172,4,4,688,8,0,13,7,8,6,-1,8,0,24,17,3,16
1064094925.0,1051512013.0,1052938076.0,1056964608.0,1077936128.0,1041865114.0,1058432614.0,1033476506.0,1049834291.0,1056964608.0,1063183922.0,1043542835.0,1059481190.0,1058432614.0,1056964608.0,1059690906.0,1073741824.0,1058642330.0,1084227584.0,1051931443.0,1016028201.0,1060529766.0,1051512013.0,1063256064.0,1043542835.0,3-5-2,294920,16,16,26,8,294920,8,12,8,8,3,18,2394112,0,134252544,320,11,1,2394112,8,8,8,112190,5,320,689,8,0,27,9,8,6,22,8,0,24,16,4,16
1059481190.0,1058860433.0,1053273620.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1058432614.0,1073741824.0,1058642330.0,1082130432.0,1063675494.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-4-2,294920,16,4,26,8,294920,8,13,8,8,2,16,134220032,0,136611840,136611840,12,10,134220032,8,8,8,112199,4,4,690,8,0,16,7,8,6,11,8,0,24,15,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,16809992,16,8,25,8,134252544,8,11,8,8,2,16,136611840,0,136611840,320,9,14,320,8,8,8,112218,4,8,691,8,0,4,7,8,6,3,8,0,18,12,3,16
1056964608.0,1057494768.0,1033476506.0,1059271475.0,1082130432.0,1041865114.0,1057174323.0,1051595899.0,1051092582.0,1064094925.0,1062417203.0,1041865114.0,1033476506.0,1057389072.0,1056964608.0,1062417203.0,1077936128.0,1056947831.0,1077936128.0,1059648963.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-3-3,2394112,16,8,27,8,294920,8,14,8,8,3,23,134219008,0,2394112,134220032,13,6,134220032,8,8,8,112224,4,8,692,8,0,8,7,8,6,17,8,0,25,15,3,16
1056863945.0,1057174323.0,1053273620.0,1059900621.0,1082130432.0,1041865114.0,1056125747.0,1051931443.0,1051092582.0,1056659263.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1060320051.0,1075838976.0,1058642330.0,1080033280.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-3-1-2,8650760,16,8,26,8,100696064,8,14,8,8,2,18,134219264,0,75776,134219792,13,9,134220032,8,8,8,112225,4,8,693,4,0,6,7,8,6,-1,8,0,24,15,3,16
1059648963.0,1050699996.0,1052938076.0,1060529766.0,1086324736.0,1043542835.0,1056996485.0,1051595899.0,1056964608.0,1056964608.0,1063328206.0,1043435461.0,1049834291.0,1057066949.0,1056964608.0,1059690906.0,1073741824.0,1058810102.0,1073741824.0,1031852471.0,1016028201.0,1063675494.0,1043542835.0,1063256064.0,1051092582.0,5-2-1-2,67403776,16,4,26,8,67403776,8,13,8,8,1,18,134220032,0,43008,4,8,4,134220032,8,8,8,112254,4,16,694,8,0,29,6,8,5,-1,8,0,24,15,2,16
1059481190.0,1051512013.0,1033476506.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1064094925.0,1062417203.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1062417203.0,1077936128.0,1056947831.0,1077936128.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-3-3,2394112,16,8,27,8,268730368,8,13,8,8,3,23,134220032,0,2394112,320,10,6,134220032,8,8,8,112258,4,8,695,8,0,9,7,8,6,7,8,0,25,15,3,16
1059648963.0,1051512013.0,1033476506.0,1060529766.0,1082130432.0,1043294532.0,1056996485.0,1051595899.0,1049834291.0,1064094925.0,1062417203.0,1043542835.0,1033476506.0,1057209555.0,1056863945.0,1062417203.0,1077936128.0,1056947831.0,1077936128.0,1056964608.0,1014350479.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-3-3,2394112,16,8,27,8,1343488,8,13,8,8,3,23,134220032,0,2263040,320,10,6,134220032,8,8,8,112259,4,8,696,8,0,9,7,8,6,7,8,0,25,15,3,16
1059481190.0,1049414861.0,1033476506.0,1060529766.0,1086324736.0,1041724185.0,1057174323.0,1051931443.0,1056964608.0,1064094925.0,1062417203.0,1041865114.0,1049834291.0,1057174323.0,1056964608.0,1062417203.0,1065353216.0,1056947831.0,1077936128.0,1033476506.0,1016028201.0,1064094925.0,1042006042.0,1063256064.0,1049414861.0,5-2-2-1,2394112,16,8,27,8,294920,8,13,8,8,1,23,134220032,0,2394112,8,8,3,134220032,8,8,8,112260,4,16,697,8,0,30,6,8,5,-1,8,0,25,15,2,16
1052770304.0,1051931443.0,1056964608.0,1059061760.0,1084227584.0,1036831949.0,1051931443.0,1059900621.0,1052770304.0,1056964608.0,1064094925.0,1036831949.0,1041865114.0,1059481190.0,1056964608.0,1059481190.0,1065353216.0,1051092582.0,1082130432.0,1059061760.0,1033476506.0,1062836634.0,1038509670.0,1059481190.0,1038509670.0,4-2-3-1,294920,16,8,25,8,134252544,8,11,8,8,2,18,134252544,0,134252544,320,9,14,320,8,8,8,112264,4,8,698,8,0,3,7,8,6,16,8,0,19,17,3,16
1051931443.0,1051512013.0,1033476506.0,1059900621.0,1082130432.0,1041865114.0,1051512013.0,1056964608.0,1051092582.0,1064094925.0,1062417203.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1062417203.0,1077936128.0,1056947831.0,1077936128.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-3-3,2656256,16,4,27,8,67403776,8,11,8,8,3,23,134220032,0,2394112,320,9,6,384,8,8,8,112276,4,8,699,8,0,10,7,8,6,5,8,0,25,14,3,16
1064094925.0,1051512013.0,1056947831.0,1059900621.0,1083179008.0,1041865114.0,1058432614.0,1059481190.0,1051092582.0,1051931443.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1057174323.0,1065353216.0,1033476506.0,1083179008.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1058432614.0,1045220557.0,4-1-4-1,294920,16,8,25,8,136611840,8,12,8,8,2,15,134220032,0,134220032,320,10,15,136611840,8,8,8,112345,4,8,700,8,0,2,7,8,6,-1,8,0,16,13,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,67403776,16,8,25,8,134285312,8,11,8,8,2,16,136611840,0,136611840,320,9,14,320,8,8,8,112387,4,8,701,8,0,4,7,8,6,3,8,0,18,12,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1061997773.0,1051092582.0,1056964608.0,1063256064.0,1041865114.0,1033476506.0,1059690906.0,1056964608.0,1059690906.0,1065353216.0,1045220557.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,1343488,16,8,25,8,134252544,8,11,8,8,2,18,134252544,0,43008,320,9,14,320,8,8,8,112389,4,8,702,8,0,3,7,8,6,16,8,0,19,17,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,33587208,16,8,25,8,134252544,8,11,8,8,2,16,136611840,0,136611840,320,9,14,80,8,8,8,112390,4,8,703,8,0,4,7,8,6,3,8,0,18,12,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,1343488,16,8,25,8,134252544,8,11,8,8,2,16,136480768,0,136480768,576,9,14,320,8,8,8,112391,4,4,704,8,0,4,7,8,6,3,8,0,18,12,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,1343488,16,4,25,8,43008,8,11,8,8,2,16,136480768,0,136611840,320,9,14,80,8,8,8,112392,4,4,705,8,0,4,7,8,6,3,8,0,18,12,3,16
1056964608.0,1058432614.0,1056947831.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1033476506.0,1051092582.0,1061997773.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1059690906.0,1065353216.0,1045220557.0,1084227584.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-5-1,1343488,16,4,25,8,134252544,8,14,8,8,2,17,136595456,0,134252544,136595456,12,14,134220032,8,8,8,112393,4,4,706,8,0,21,7,8,6,15,8,0,19,16,3,16
1059481190.0,1057384038.0,1053273620.0,1056964608.0,1080033280.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1028443341.0,1063256064.0,1041865114.0,1056964608.0,1057174323.0,1056964608.0,1057384038.0,1073741824.0,1058642330.0,1083179008.0,1064514355.0,1016028201.0,1059900621.0,1051512013.0,1063256064.0,1041865114.0,3-1-4-2,294920,16,16,26,8,268730368,8,13,8,8,3,16,134220032,0,136611840,136611840,12,1,134220288,8,8,8,112398,5,320,707,8,0,22,10,8,6,-1,8,0,24,15,4,16
1059481190.0,1058432614.0,1053273620.0,1056964608.0,1080033280.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1056964608.0,1057174323.0,1056964608.0,1058432614.0,1073741824.0,1058642330.0,1083179008.0,1064094925.0,1016028201.0,1059900621.0,1051512013.0,1063256064.0,1041865114.0,3-1-4-2,294920,16,16,26,8,1343488,8,13,8,8,3,16,134219264,0,136873984,136463360,12,1,134220032,8,8,8,112409,5,320,708,8,0,22,10,8,6,-1,8,0,24,15,4,16
1059481190.0,1058432614.0,1053273620.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1058432614.0,1073741824.0,1058642330.0,1082130432.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-4-2,294920,16,8,26,8,294920,8,13,8,8,2,16,134220032,0,136611840,136873984,12,10,134220032,8,8,8,112425,4,8,709,8,0,16,7,8,6,11,8,0,24,15,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,41943048,16,4,25,8,43008,8,11,8,8,2,16,136611840,0,136611840,80,9,14,288,8,8,8,112427,4,4,710,8,0,4,7,8,6,3,8,0,18,12,3,16
